,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
8,13759149,2146484,539,6,7.0,0,老***,通州月季园成立业委会被干预,月季园小区2021年向街道申请成立业委会，街道主任在会上同意《议事规则》通过后成立筹备组，但街道以议事规则不能引用市住建委征求意见版《议事规则》第八条：弃权的视为多数人意见（杭州<label styl...,1647074161,223.72.38.*,已办理,已二次评价,线下交办,0,0,北京市委书记蔡奇,求助,城建,客户端,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1647152500, 北京市,,,False,2022-03-12
9,13758851,6311592,556,6,5.0,0,A***,随申码变黄码申诉申请,市长您好，我3/6下午在深圳做了核酸，3/7下午从深圳机场来上海，3/8、3/10、3/11做了3次核酸报告都是阴性；3/9下午我的随...,1647072116,180.167.247.*,待回复,待回复,未交办,0,0,上海市市长龚正,求助,旅游,客户端,,,,,0,1,0.0,,,,,,0,1,1647147880, 上海市,,,False,2022-03-12
0,13758269,2024271,545,2,4.0,0,飘***,关于学府街与平阳路西北角金谷原上海大众4S店,书记你好：学府街与平阳路西北角金谷源上海大众4S店收费不合理，给的收费单上面的价格写的是预估金额，建议相关部门监管一下收费是否合理，还...,1647068693,1.68.184.*,待回复,待回复,未交办,0,0,山西省委书记林武,投诉,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647147234, 山西省 太原市,,,False,2022-03-12
1,13757340,6310766,556,1,11.0,0,l***,请求上海公务员面试延期,市长您好，我是一名即将毕业的应届毕业生，为上海公务员面试准备了很久很久，身边也有许多同学因为在学校隔离可能不能参加下周的公务员面试。如...,1647062326,39.144.44.*,已办理,已办理,未交办,0,0,上海市市长龚正,咨询,就业,客户端,,,,,0,1,,,,,,,0,0,1647320005, 北京市,,,False,2022-03-12
2,13755841,6309840,555,6,12.0,0,建***,请问全市哪里有安徽智飞第三针疫苗打吗,5月中旬在河北省涿州市医院接种了第二针安徽智飞的疫苗，还没等到第三针，学校就放假了，然后回家也没有安徽智飞的第三针，一直到了现在，来上海</label...,1647052469,101.229.135.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1647271186, 上海市,,,False,2022-03-12
3,13755496,5331265,967,5,11.0,116,我***,关于2022年公务员面试延期或准许12天自主,本人反映，当前上海市疫情防控形势较为严峻，每日均有新增确诊病例，且无症状感染者较多，许多小区都采取了2+12社区管控。,1647050310,101.86.121.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,建言,就业,客户端,,,,,0,1,,,,,,,0,0,1647233570, 上海市,,,False,2022-03-12
4,13752806,4405118,1162,2,13.0,0,W***,工地夜间施工噪音扰民,文庙路上海城市花园和乐喜花园中间正弘悦府小区夜间施工噪音大，扰民,1647009222,182.118.236.*,办理中,待回复,线上交办,0,0,商丘市市长摆向阳,投诉,环保,微信小程序,,,,,0,1,0.0,,,,,,0,2,1647147234, 河南省 郑州市,,,False,2022-03-11
5,13752271,6307976,1387,2,11.0,0,W***,公司离职，恶意克扣工资待遇,领导您好，本人于2022年2月从上海原x设计咨询有限公司兰州分公司离职，然而在3月11收到2月份工资，但是公司并没有按相应比例发放工资...,1647005986,106.45.16.*,已办理,已办理,未交办,0,0,兰州市委书记 朱天舒,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647271422, 湖南省 长沙市,,,False,2022-03-11
6,13752155,4452031,555,6,2.0,0,W***,外来人口办理居住证问题,尊敬的领导我是外来务工人员在上海工作十年有余，且连续交有社保。因公司有提供居住所以没有租房。<label style='color:r...,1647005330,114.95.190.*,待回复,待回复,未交办,0,1,上海市委书记李强,求助,政务,微信小程序,,,,,0,1,,,,,,,0,0,1647306633, 上海市,,,False,2022-03-11
7,13752107,6302883,952,2,11.0,0,W***,上海市锦安成隆行餐饮有限公司拖欠实习生工资,本人于2021年7月29日至2022年2月10日在上海市锦安成隆行餐饮有限公司进行实习生实习工作。,1647005028,180.140.25.*,已办理,已办理,未交办,0,0,静安区区长王华,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647306633, 广西壮族自治区 贵港市,,,False,2022-03-11
8,13752102,6307994,1387,2,11.0,0,W***,辞职后乱扣工资,领导你好，我投诉上海原x设计咨询有限责任公司兰州分公司，我二月份提交的辞职报告，2月25号离开公司，工资却被无辜克扣，咨询了财务被告知...,1647004988,223.104.56.*,已办理,已办理,未交办,0,0,兰州市委书记 朱天舒,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647250961, 北京市,,,False,2022-03-11
9,13751787,1836900,1387,2,11.0,0,顷***,公司离职，恶意克扣工资,领导您好，本人于2022年2月从上海原x设计咨询有限公司兰州分公司离职，然而在3月11收到2月份工资，但是公司并没有按相应比例发放工资...,1647003204,36.142.177.*,已办理,已办理,未交办,0,0,兰州市委书记 朱天舒,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647271422, 北京市,,,False,2022-03-11
0,13751623,6307959,2334,1,7.0,0,龙***,徐萧快速路,淮北方面回复的是符夹线需要萧县去报请上海铁路局审批，而我在萧县领导留言板看到的却是淮北沈庄矿运煤专线铁路征收不到位，导致施工没有进展。...,1647002133,58.246.155.*,已办理,已办理,未交办,0,1,萧县县委书记,咨询,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1647314720, 上海市,,,False,2022-03-11
1,13750911,6307412,555,6,7.0,0,a***,极友家，暴力施工导致房屋不安全,极友家居科技（上海）有限公司，2021年11月18号开工仪式，12月7号到现场看施工时候发现称重量被打断成2段，中间的钢筋全部打断，发...,1646997343,101.229.41.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647314720, 上海市,,,False,2022-03-11
2,13750297,6307143,556,2,7.0,0,小***,关于公积金租赁提取住址核查未通过,"今天进行上海公积金租赁提取时，提示由于连续三次地址查验未通过，被限制今年一整年都无法进行租赁提取。
此前所谓的三次地址查验未通过，但我...",1646993121,112.65.61.*,待回复,待回复,未交办,0,0,上海市市长龚正,投诉,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647245290, 上海市,,,False,2022-03-11
3,13749590,6306895,989,6,6.0,0,4***,高铁新城建发泱誉隔音栏,请高铁新城管委会、上海铁路局苏州站能重视这件事情,1646988877,221.224.214.*,已办理,已一次解释,线下交办,0,0,苏州市委书记曹路宝,求助,交通,PC浏览器,,,,,0,1,,,1.9,1.0,2.0,3.0,0,0,1647134399, 江苏省 苏州市,,,False,2022-03-11
4,13748847,4924691,539,5,2.0,0,长***,扩大积分落户规模,为了能让更多北漂一族能看到希望，为了能让孩子接受公平教育学习的机会，恳切希望政府能：（1）参考上海方式，划定分数线，到达指定分数线后孩...,1646985583,124.14.224.*,已办理,已一次评价,线下交办,0,4,北京市委书记蔡奇,建言,政务,PC浏览器,,,,,0,1,,,3.4,1.0,5.0,5.0,0,0,1647153213, 北京市,,,False,2022-03-11
5,13748533,1235701,583,6,11.0,116,田***,3月公务员考试能延期吗,我现在在上海地区所在地区务工，所居住区域属于高风险区，想和朋友们回川参加3月26日公务员考试，但是我们又属于高风险区隔离中，怕到时能否...,1646984215,125.71.236.*,已办理,已办理,线上交办,0,4,四川省委书记王晓晖,求助,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1647091813, 四川省 成都市,,,False,2022-03-11
6,13748357,6306130,583,2,4.0,116,三***,四川航空,领导您好：        我于2022年3月8日在去哪儿网购买了四川航空机票，起飞时间是3月23日，行程是成都至上海。,1646983282,114.86.131.*,已办理,已办理,线上交办,0,0,四川省委书记王晓晖,投诉,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1647091813, 上海市,,,False,2022-03-11
7,13748085,4667951,1223,5,5.0,0,汕***,建议在近期推进落叶不扫景观提升行动,我在此建议汕头也学习上海，在老市区非主干道(如大华路，博爱路，市政府周边道路，外马路，海滨路，潮汕体育场等)，公园广场等路段场所减少路...,1646981978,112.97.182.*,已办理,已一次评价,线下交办,0,1,汕头市委书记温湛滨,建言,旅游,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647152807, 广东省 深圳市,,,False,2022-03-11
8,13747475,6290560,957,2,14.0,0,深***,高顿教育拒退费,本人于2018年2月28日购买上海高顿教育科技有限公司“CFA持证无优全科”课程，实付20800，课程为期3年，后再花9000购买FR...,1646978693,1.180.39.*,待回复,待回复,未交办,0,0,虹口区委书记郭芳,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647156418, 内蒙古自治区 包头市,,,False,2022-03-11
9,13746172,4603584,556,6,14.0,0,w***,上海恒企教育培训机构虚假宣传误导消费者报课程,注册于贵区上海市杨浦区国宾路18号701B-1室的“上海恒企教育培训...,1646971634,113.116.115.*,待回复,待回复,未交办,0,0,上海市市长龚正,求助,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647306633, 广东省 深圳市,,,False,2022-03-11
0,13745889,2022157,1029,6,11.0,0,南***,上海会计从业年限4年转到合肥以后不予认可,你好，我媳妇今年准备在合肥参加会计中级考试，按照考试要求需要将会计人员信息从上海转到合肥。,1646970353,112.27.239.*,已办理,已办理,未交办,0,0,合肥市委书记虞爱华,求助,就业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647150947, 上海市,,,False,2022-03-11
1,13745551,6304377,1287,2,5.0,0,无***,在三亚免税店购买万国手表不防水无法保修,2022年3月3日开始手表镜面起雾，但是联系商家上海售后中心等到回复就不能质保，经检修机芯无损坏，只能保机芯，但是保修手册及销售人员并...,1646968891,219.159.102.*,已办理,已办理,线下交办,0,0,三亚市委书记周红波,投诉,旅游,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647166818, 广西壮族自治区 桂林市,,,False,2022-03-11
2,13745200,6304212,965,2,4.0,0,开***,房产被莫名其妙销售,尊敬的领导，您好，本人是嘉定上影广场的业主，产证齐全，因急需用钱，欲出售，2月26日，有购房者诚意购买，但是从他处看到一份协议，协议内容：上海</la...,1646966008,112.54.234.*,已办理,已办理,未交办,0,0,嘉定区委书记陆方舟,投诉,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647150321, 上海市,,,False,2022-03-11
3,13745139,6304066,1259,5,7.0,0,不***,建议开放可遛狗场所，构建人宠和谐社会,建议不要一刀切养犬人，可像深圳、上海学习，江北大道江边可以遛狗，对不文明的养犬人（不栓绳，不处理排泄物），实行拍照登记，以后禁止进入！,1646965533,111.12.8.*,办理中,待回复,线下交办,0,0,南宁市委书记农生文,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1647233570, 广西壮族自治区 南宁市,,,False,2022-03-11
4,13744800,6303698,556,5,14.0,116,珍***,请求2022年公务员面试延期,上海市公务员面试要求在隔离期或者在“2+12”自我健康监测期内的不得参加面试，但是当前<label style='color:red'...,1646963298,112.14.116.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647149556, 浙江省 温州市,,,False,2022-03-11
5,13742389,6302820,991,5,6.0,0,W***,关于开发区和通州区前往南通西站的不便,两个地方前往西站的时间比从西站前往上海的时间还长。这实属不应该呀。,1646937201,112.224.69.*,已办理,已办理,未交办,0,0,南通市委书记王晖,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1647144084, 山东省 青岛市,,,False,2022-03-10
6,13742106,6254597,2169,6,14.0,0,F***,退费困难,我在2021年7月10日报名了上海英之界武汉武昌分公司英语口语班，支付33999元，机构通过饥饿营销和夸大宣传等方式让我报名，并引诱我...,1646928941,117.152.45.*,已办理,已一次评价,未交办,0,0,武昌区委书记,求助,教育,客户端,,,,,0,1,0.0,,3.6,3.0,5.0,3.0,0,1,1647144084, 北京市,,,False,2022-03-10
7,13741938,6283584,977,6,11.0,0,W***,公司未给员工缴纳五险一金,本人于2021年5月底从深圳碧桂皇嘉公寓管理有限公司调职到碧家国际社区杭州未来科技城店，杭州门店归于上海泽晖公寓管理有限公司管理，去门...,1646927395,163.125.127.*,待回复,待回复,未交办,0,0,奉贤区委书记庄木弟,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647144084, 广东省 深圳市,,,False,2022-03-10
8,13741531,6302235,556,6,12.0,116,好***,随申码误赋黄码，申诉未果，求助。,领导好，我从深圳至上海，根据上海防疫政策，3月6日持24小时核酸阴性...,1646924979,117.136.8.*,待回复,待回复,未交办,0,0,上海市市长龚正,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647143577, 上海市,,,False,2022-03-10
9,13741185,6293306,570,2,6.0,0,吴***,南阳上海高铁时间长,省长：你好，南阳上海高铁g3254时间长票价贵，相比省内其它地市上海...,1646923348,115.49.8.*,待回复,待回复,未交办,0,0,河南省省长王凯,投诉,交通,客户端,,,,,0,1,,,,,,,0,0,1647143577, 河南省 南阳市,,,False,2022-03-10
0,13741179,3621680,581,6,12.0,0,W***,救救我儿子身患罕见病（戈谢病）,据了解全国很多地方，如浙江省、上海、青岛、三明、天津、昆明、沈阳、宁夏很多地方十几个省市政策都出台了相应的戈谢病救助政策，希望重庆市也...,1646923326,113.251.39.*,已办理,已办理,线上交办,0,0,重庆市委书记陈敏尔,求助,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647143577, 重庆市,,,False,2022-03-10
1,13739673,6301507,1030,6,7.0,0,李***,瑶海区土山路电缆厂宿舍拆迁,以下图片还是两年前图片，现在更是惨目忍睹越来越糟，像是被遗弃的地带，这里住着曾经上海支亲合肥老人们，房屋都在五六十年房龄左右，破烂不堪...,1646917408,36.5.136.*,已办理,已办理,未交办,0,0,合肥市市长罗云峰,求助,城建,手机浏览器,,,,,0,1,1.0,,,,,,0,1,1647246162, 安徽省 铜陵市,,,False,2022-03-10
2,13739046,6301025,965,2,4.0,0,q***,领导你好我是一位外来务工的山里孩子,我要投诉上海裕基汽车租赁公司，地址是嘉定工业区叶城路***号，公司法人，张**,1646914778,139.227.155.*,已办理,已办理,未交办,0,0,嘉定区委书记陆方舟,投诉,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1647142242, 上海市,,,False,2022-03-10
3,13738017,3564870,556,5,6.0,0,W***,建议上海地铁2号线延长运营时间,您好，建议上海地铁2号线首班车发车时间调整为4:55，开往浦东国际机场方向的末班车时间调整为22:00。同时建议在客流高峰期减少车底空...,1646910059,36.18.119.*,待回复,待回复,未交办,0,0,上海市市长龚正,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1647140214, 浙江省 杭州市,,,False,2022-03-10
4,13735904,6291484,1066,6,2.0,116,袁***,异地驾驶证逾期未提交体检证明被锁定,上海的驾驶证，在12123上期满换证不清楚为什么体检证明逾期未提交，现在驾照被锁定，去车管所体检后还是锁定状态，咨询12123说必须回...,1646900861,27.154.63.*,已办理,已办理,未交办,0,0,厦门市市长黄文辉,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647137690, 福建省 厦门市,,,False,2022-03-10
5,13735683,6292544,4470,2,5.0,116,花***,阳朔悦榕庄想要退房好难！,但由于目前上海疫情呈爆发式增长，形势不容乐观，本人所在单位好几名同事已被居家隔离14天，本人工作单位在浦东新区，属于中风险地区（可查）...,1646900137,180.166.157.*,待回复,待回复,未交办,0,0,阳朔县委书记,投诉,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1647272960, 上海市,,,False,2022-03-10
6,13735643,6299352,540,5,6.0,0,火***,加大轨道交通出行宣传,绿色交通，鼓励大家乘坐地铁，以达到缓解道路交通拥堵、节能降耗的目的，同时北京市也在大力建设轨道交通，自2008年以来每年都会开通新线，截至目前北京轨道交通线路运营里程已达到783公里，位居全国第二，仅...,1646899943,111.204.233.*,已办理,已办理,未交办,0,0,北京市市长陈吉宁,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1647131964, 北京市,,,False,2022-03-10
7,13735187,6298690,948,6,2.0,116,橡***,无生育情况证明，不能投靠落户,我是深圳南山区集体户口，丈夫是上海人，夫妻结婚满10年，年龄满35周岁。,1646898435,183.195.29.*,待回复,待回复,未交办,0,1,徐汇区区长钟晓咏,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647048695, 上海市,,,False,2022-03-10
8,13734798,6257236,556,5,1.0,0,万***,关于大数据中心数据出错不予修改,1.3月1日本人深圳至上海，3月2号离开上海前往山东社区工作人员已联...,1646897083,218.12.18.*,待回复,待回复,未交办,0,0,上海市市长龚正,建言,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647047413, 河北省 石家庄市,,,False,2022-03-10
9,13734611,5885028,992,6,7.0,0,C***,房款问题,我是南通启东滨海高新区“瀛x花墅”小区的业主，于2019.12.29开始购买的房屋，开放商备案合同价格约为7461元每平方，而实际售价为9250元每平方进行出售，而我多付的房款没有开具开放商发票，而开...,1646896394,114.95.108.*,已办理,已办理,线上交办,0,0,南通市市长吴新明,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647248389, 上海市,,,False,2022-03-10
0,13733557,6275712,556,5,6.0,0,我***,宣传摒弃“扶梯左行右立”,2012年底，上海地铁在年检时统一去除了扶梯上“左行右立”的标示，重点突出“紧握扶手”，但并未对此着力宣传。,1646892903,58.37.1.*,待回复,待回复,未交办,0,0,上海市市长龚正,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1647047413, 上海市,,,False,2022-03-10
1,13730317,6296409,966,6,7.0,0,W***,高速噪音扰民，请加装隔音设备！,安亭镇兰棠佳苑位于曲惠路520弄，小区的地理位置离G1503上海绕城高速非常近，噪音污染实在是严重，望领导重视，早日解决问题，谢谢！,1646882037,61.165.140.*,已办理,已办理,未交办,0,0,嘉定区区长高香,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1646956624, 上海市,,,False,2022-03-10
2,13730227,6289144,559,5,14.0,116,K***,浙江选调，省考,此外关于省考，省考由于必须回浙江考，更让很多因为身处上海、学校是上海...,1646881876,223.104.211.*,已办理,已一次评价,未交办,0,0,浙江省委书记袁家军,建言,教育,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647233570, 北京市,,,False,2022-03-10
3,13730207,6296429,561,1,14.0,116,h***,咨询能否回来参加选调生考试,我是一名家长，孩子今年报了安徽省的选调生考试，由于最近上海疫情严重，学校封校，以至于不能提前14天回安徽了，想问一下这个考试会不会延期...,1646881844,218.22.221.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1646968112, 安徽省 黄山市,,,False,2022-03-10
4,13728249,6290510,555,1,6.0,0,不***,关于纯电动汽车上牌规定,尊敬的领导，请问如果购买符合规定的纯电动汽车，申请上海新能源牌照时是否必须安装自有充电桩？,1646876590,101.95.111.*,待回复,待回复,未交办,0,0,上海市委书记李强,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1646907245, 上海市,,,False,2022-03-10
5,13722513,6293364,556,5,2.0,116,j***,建议2022年上海市公务员面试延期,上海市公务员面试要求在隔离期或者在“2+12”自我健康监测期内的不得参加面试，但是当前<label style='color:red'...,1646831451,120.204.148.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1646906424, 上海市,,,False,2022-03-09
6,13718774,6291654,556,5,7.0,0,千***,购置新房积分增加未成年子女情况,目前上海新房积分政策，未考虑家庭未成年子女情况。,1646815623,61.129.42.*,待回复,待回复,未交办,0,0,上海市市长龚正,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1646904674, 上海市,,,False,2022-03-09
7,13718681,6287403,559,6,14.0,116,y***,关于2022年度浙江选调生考试,近期上海市突发疫情，政府正积极团结带领人民抗击疫情。,1646815237,115.196.192.*,已办理,已办理,未交办,0,1,浙江省委书记袁家军,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1646980405, 浙江省 杭州市,,,False,2022-03-09
8,13713553,6288705,578,6,7.0,0,莫***,汽车电动车被人恶意毁坏,我家位于兴宁区上海路的盛世联邦广场，我也要投诉盛世联邦广场的物业和开发商！,1646796790,113.14.232.*,待回复,待回复,未交办,0,0,广西壮族自治区主席蓝天立,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1646894631, 广西壮族自治区 南宁市,,,False,2022-03-09
9,13713459,5129294,556,1,5.0,116,娇***,因疫情原因取消行程，酒店拒绝退款,"1.因我地疫情防控政策，取消九号前往上海计划。机票，迪士尼门票，HPV疫苗前均已退款，只有酒店不给退。
2.3月8号晚7点购买该酒店，...",1646796524,183.185.79.*,待回复,待回复,未交办,0,0,上海市市长龚正,咨询,旅游,客户端,,,,,0,1,0.0,,,,,,0,1,1646894631, 山西省 太原市,,,False,2022-03-09
0,13712644,6288362,4099,1,7.0,0,w***,引进人才的购房补贴问题,之前在上海就业，之后回到常州工作，最近打算购房，政策里写了三年内首次购房有公积金和购房补贴，金坛人是不是不在补贴范围内？,1646794351,58.216.178.*,已办理,已办理,未交办,0,0,新北区委书记,咨询,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1646884981, 江苏省 常州市,,,False,2022-03-09
1,13712240,5600627,555,6,11.0,0,y***,会计行业会计信息采集转出上海，但是看不到信息,您好，我在2月28日申请了会计信息转出上海，当天收到了杨浦区的转出成功短信。但是我截止到3月9日拨打转入地会计电话，帮我查询显示没有我...,1646793363,180.169.253.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,就业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1646903940, 上海市,,,False,2022-03-09
2,13711896,2989297,960,2,10.0,0,天***,退费问题反映,本人小孩作为未成年人，于去年在四户网络平台充值游戏共，现在其它区域的由当地行政部门协调后都已完成退款，而上海杨浦区的巨人与宽娱两户拒不...,1646792446,58.210.29.*,已办理,已办理,未交办,0,0,杨浦区区长薛侃,投诉,文娱,PC浏览器,,,,,0,1,,,,,,,0,0,1647932149, 江苏省 苏州市,,,False,2022-03-09
3,13711758,6287641,3914,6,14.0,0,徐***,上海大学生退伍士官国家专项政策专升本考试,尊敬的领导，莱西市防疫指挥部:我女儿叫吴**，家住滨河嘉园小区，2021年9月退伍，根据国家退伍士兵专项优待政策，3月14日报名，4月9号考试，上海<...,1646792055,223.79.12.*,已办理,已办理,线下交办,0,0,莱西市委书记,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1646884981, 山东省 聊城市,,,False,2022-03-09
4,13703146,6282002,555,6,4.0,0,W***,上海禹炫餐饮管理有限公司,我是一名来上海务工的四川农民工，我从2020年11月2日起在延安中路1123号TAXX酒吧从事晚班保洁工作，当时没有跟我签订劳动合同只...,1646738555,117.143.144.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,企业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1646821155, 上海市,,,False,2022-03-08
5,13700897,6279751,3562,2,1.0,0,4***,占用公共用地,投诉七星路一巷30号上海滩公馆的东升七星幼儿园和七星路一巷32号锦绣花园小区非法占用马路对面公共场地建幼儿园和停车位谋取不正当收入。,1646730735,117.181.193.*,已办理,已办理,未交办,0,0,青秀区委书记,投诉,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1646915817, 北京市,,,False,2022-03-08
6,13700295,6280312,540,5,2.0,0,一***,关于一次性增发积分落户名额的建议  ,同样的直辖市城市上海市类似的积分落户政策自2009年推出来，2010年第一批落户，目前每月公布两批，且成逐年增加的趋势，2020年一年...,1646729178,117.136.38.*,已办理,已办理,线下交办,0,4,北京市市长陈吉宁,建言,政务,客户端,,,,,0,1,,,,,,,0,0,1646808387, 北京市,,,False,2022-03-08
7,13697713,3575850,556,5,10.0,0,W***,广播电台音量小,我比较喜欢听音乐台，收听上海人民广播电台动感101数字频道981等音乐频率发现声音偏小，我是通过下载音频内容来比较的。网上回复即可。,1646719221,58.19.4.*,已办理,已一次评价,未交办,0,0,上海市市长龚正,建言,文娱,微信小程序,,,,,0,1,,,2.8,1.0,4.0,4.0,0,0,1646879470, 湖北省 武汉市,,,False,2022-03-08
8,13697412,6268632,965,6,11.0,0,1***,公司强制扣年休调休,公司名称上海畅富物流有限公司  地址嘉定区霍成1号，我们附近宝安公路包装城已经确诊五例了，我们在隔壁汽配城，已经居家隔离14天，在这期...,1646717938,220.196.60.*,已办理,已一次评价,未交办,0,0,嘉定区委书记陆方舟,求助,就业,客户端,,,,,0,1,0.0,,2.5,1.0,4.0,3.0,0,1,1646989519, 上海市,,,False,2022-03-08
9,13697044,3207573,539,6,11.0,0,l***,工资和生育津贴与实际不符,1.领导您好，本人就职于北京市朝阳区**股份有限公司北四环分公司，注册地上海市浦东新区临御路，我于2020.8.24日生的孩子，我的产...,1646716474,60.5.20.*,已办理,已一次解释,未交办,0,0,北京市委书记蔡奇,求助,就业,微信小程序,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1646896854, 河北省 邯郸市,,,False,2022-03-08
0,13694643,2073708,4111,2,14.0,116,初***,教师资格证考试要求不合理,2.28-3.1因为个人原因我去了一趟上海，随后3.4上海出现本地疫...,1646707452,39.144.153.*,已办理,已办理,线下交办,0,0,昆山市委书记,投诉,教育,客户端,,,,,0,1,0.0,,,,,,0,1,1646968941, 北京市,,,False,2022-03-08
1,13693497,5913918,556,1,2.0,116,Z***,异地驾照锁定一定要回驾照签发地办理吗？,"还是可以在上海交管单位直接办理？
谢谢，盼复",1646704100,58.35.214.*,待回复,待回复,未交办,0,0,上海市市长龚正,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1646811280, 上海市,,,False,2022-03-08
2,13692333,6275403,902,6,7.0,0,W***,长春同鑫热力集团绿地供热分公司供热问题,绿地上海城B区居民多户反应供热问题：1、不能保证24小时室温在18度以上。测温通常在白天太阳足的时候测，即便温度达标，很大原因是太阳公...,1646700266,117.136.59.*,已办理,已办理,未交办,0,0,长春市市长王子联,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1646730159, 北京市,,,False,2022-03-08
3,13691921,6275328,1029,2,6.0,0,合***,噪音投诉,或者参考上海全封闭通道。减少扰民影响。恳请领导办理。跪谢，谢谢！,1646698744,117.136.103.*,已办理,已办理,未交办,0,1,合肥市委书记虞爱华,投诉,交通,客户端,,,,,0,1,,,,,,,0,0,1646813397, 北京市,,,False,2022-03-08
4,13689900,6274803,555,6,12.0,116,c***,随申码黄码申诉无果,我3月1日从深圳低风险地区来上海出差并一直待在张江区。登机前提供了24小时核酸阴性证明。在深圳及<label style='color...,1646668792,61.152.197.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1646806651, 上海市,,,False,2022-03-07
5,13689424,6274506,559,6,14.0,116,话***,无法参加浙江选调生考试,我是中国科学院大学2022届应届毕业生，在上海研究所就读，现居上海嘉...,1646665910,180.152.28.*,已办理,已办理,未交办,0,1,浙江省委书记袁家军,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1646878192, 上海市,,,False,2022-03-07
6,13687726,6273835,540,2,6.0,0,宇***,地铁19号线牛街站和地铁7号线广安门内站换乘,从地铁19号线D2口出站，步行至地铁7号线广安门内站，仅需300米左右的距离，这个距离甚至比北京轨道交通不少换乘站换乘的距离都要近，如果换乘通道无法修建的话，希望开放虚拟换乘，借鉴<label sty...,1646659961,60.10.12.*,已办理,已办理,线下交办,0,2,北京市市长陈吉宁,投诉,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1646810936, 河北省 廊坊市,,,False,2022-03-07
