,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
9,14015855,4096869,1814,5,7.0,0,M***,建议在中江主要大道上设置花坛隔离栏,建议在中江的主要干道上设置花坛隔离栏，比如伍城大道，凯西方向进入中江第一条路，绵阳方向进入中江的第一条路，苍山进入中江的第一条路，也就...,1649042302,183.221.16.*,已办理,已办理,线下交办,0,0,中江县委书记,建言,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1649081500, 四川省 成都市,,,False,2022-04-04
0,14015177,5617019,1007,5,12.0,0,F***,百富联合国际疫情防控建议,萧山区鸿宁路百富联合国际旁边的维也纳酒店是不是隔离点？,1649037886,117.147.32.*,已办理,已一次评价,未交办,0,0,杭州市委书记刘捷,建言,医疗,PC浏览器,,,,,0,1,,,3.3333,2.0,5.0,3.0,0,0,1649132194, 浙江省 温州市,,,False,2022-04-04
1,14015039,4673775,1289,5,6.0,0,3***,锦宁巷乱停车导致人身安全,中间是否可以考虑放置隔离栏杆谢谢,1649036738,139.207.96.*,已办理,已一次评价,线上交办,0,0,成都市委书记施小琳,建言,交通,客户端,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1649080000, 四川省 成都市,,,False,2022-04-04
2,14015012,6447614,593,1,12.0,0,讴***,疫情防控政策常态化信息咨询,异地通勤上班人每周末只能回家探亲，目前兰州市还存在高风险地区1个，现在回家却成了难事因疫情的不确定性我们目前无法周末返回探亲，核酸检测已经做了15次了，清明小长假个地方均出台防控政策，兰州返回秦安县需...,1649036445,42.90.6.*,已办理,已办理,线上交办,0,0,甘肃省委书记尹弘,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649065179, 甘肃省 兰州市,,,False,2022-04-04
3,14014874,1600636,1367,5,2.0,0,嗔***,希望4.9的事业单位考试可以推迟,1同学在兰州，兰州基本都是封闭，没办法去西安参加考试，准备了半年多，太可惜了2宝鸡和安康都推迟了，参加地市的，可能去了，回来就要隔离3...,1649035316,123.139.73.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,建言,政务,微信小程序,,,,,0,1,,,,,,,0,0,1649080000, 陕西省 西安市,,,False,2022-04-04
4,14013581,4383142,1193,1,12.0,0,一***,隔离,我计划五月份从安徽合肥乘坐高铁前往长沙，不知道需不需要隔离呢？,1649009910,36.61.42.*,已办理,已一次评价,未交办,0,0,长沙市委书记吴桂英,咨询,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649065179, 安徽省 合肥市,,,False,2022-04-03
5,14013405,6446359,559,5,2.0,0,q***,建议,三、推行“孤岛隔离”，杜绝交叉传染。同时在隔离、封控、检测中要进一步...,1649002986,60.190.59.*,待回复,待回复,未交办,0,0,浙江省委书记袁家军,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649132194, 浙江省 宁波市,,,False,2022-04-03
6,14013390,6447088,549,2,12.0,0,l***,问题反映,4，集中隔离酒店管理混乱，医务组无法联系前台，紧急情况找不到能解决事情的负责人。,1649002631,14.105.100.*,已办理,已办理,线下交办,0,0,辽宁省委书记张国清,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1649132194, 重庆市,,,False,2022-04-03
7,14013182,5464789,588,5,14.0,0,W***,专升本考试求助,专升本考试只有一次机会，因为自考推迟了，所以是否可以按照之前4月16、17日考试，然后考生4月9日回本校隔离一周，尽最大可能保障想参加...,1648999854,180.130.2.*,已办理,已一次评价,未交办,0,1,云南省省长王予波,建言,教育,微信小程序,,,,,0,1,,,4.3,4.0,5.0,4.0,0,0,1649065179, 云南省 玉溪市,,,False,2022-04-03
8,14013029,6440322,897,6,6.0,0,6***,司机求助,我是朝阳市龙城区的一名货车司机，由于疫情的原因在家停运20天了，现在想出车，不去风险地区，疫情结束前也不打算回来，但是社区告诉我说想出车得先交隔离</...,1648998391,175.151.172.*,已办理,已办理,未交办,0,0,朝阳市委书记张淑萍,求助,交通,客户端,,,,,0,1,,,,,,,0,0,1649132194, 辽宁省 阜新市,,,False,2022-04-03
9,14012481,5257130,1220,2,4.0,0,尘***,深圳市竹园企业有限公司拖欠疫情工作补贴,本人2016年3月至2022年2月在深圳竹园宾馆酒店供职工程部电工职位，2020年4月至今深圳竹园宾馆酒店被政府征用隔离酒店，本人一直...,1648994268,171.115.18.*,已办理,已办理,未交办,0,0,深圳市市长覃伟中,投诉,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1649042591, 湖北省 武汉市,,,False,2022-04-03
0,14012479,6446646,2328,6,11.0,0,阿***,离婚冷静期因为疫情可以延长吗,"本人是山西人，嫁到安徽，今年2月份向当地婚姻登记处提交离婚申请，后回户口所在地
现在冷静期已过，由于全国疫情严重，考虑回晋需要隔离，3...",1648994251,120.208.27.*,已办理,已办理,未交办,0,0,临泉县委书记,求助,就业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1649042591, 山西省 长治市,,,False,2022-04-03
1,14012149,4979026,1395,5,6.0,0,A***,疫情期间驾考有效期能不能廷长一下,现在为了疫情响应号召不出门、居家隔离。请问下驾考有效期限能不能再多延长一下？谢谢。,1648992178,36.142.149.*,已办理,已办理,未交办,0,1,天水市委书记张永霞,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1649080000, 北京市,,,False,2022-04-03
2,14012128,2294676,1250,6,14.0,0,亨***,希望让东城所有高中的高三学生尽快返校备考高考,而东城疫情只是输入性关联病例，而且已经隔离多日，目前并未发生社会面传播，东城已经连续三天未有新增病例，学生返校应不会带来新的疫情。,1648991971,120.238.219.*,已办理,已一次评价,线下交办,0,1,东莞市市长吕成蹊,求助,教育,客户端,,,,,0,1,0.0,,1.9,1.0,2.0,3.0,0,1,1649042591, 广东省,,,False,2022-04-03
3,14011905,3269141,1705,2,2.0,0,等***,永华南大街天元商场门口停车场乱收费,永华南大街天元商场门口停车场，以前是收费的停车场，周边有隔离桩，保定创城，取缔乱收费停车场，但是天元商场门口仍旧有几个年龄比较大的妇女...,1648990544,36.143.70.*,已办理,已一次评价,线下交办,0,0,莲池区委书记,投诉,政务,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649052722, 北京市,,,False,2022-04-03
4,14011850,3849919,2335,1,7.0,0,l***,现在在苏州可以回家吗,2、家里住在韦集镇杨马村，想要明天回家，请领导及时回复一下需不需要被隔离，非常感谢。,1648990127,183.211.73.*,已办理,已办理,未交办,0,1,灵璧县委书记,咨询,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649056931, 江苏省 苏州市,,,False,2022-04-03
5,14011263,2550046,1685,2,12.0,0,W***,居家监测人员未严格遵守政策,付庄小区有居家监测人员，但是其家人依旧可以自由外出，居家隔离完全取决于人员自觉，希望领导能够谨慎考虑。,1648985625,117.136.40.*,已办理,已办理,未交办,0,0,高碑店市委书记,投诉,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649132194, 广东省 东莞市,,,False,2022-04-03
6,14011062,6445844,849,1,7.0,0,百***,请求政府给予解决,闻都五里营中小区部分回迁户以开发商当年多占回迁小区规划面积为由提出补偿诉求，后经玉泉区政府6月26日下达“关于限期整改闻都城市广场回迁住宅小区围栏的通知”，议定开发企业将多占面积退给小区，只是表面用栅...,1648983951,1.30.74.*,已办理,已办理,线上交办,0,1,呼和浩特市委书记包钢,咨询,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1649055356, 内蒙古自治区 包头市,,,False,2022-04-03
7,14010606,6445381,1671,1,6.0,0,进***,南和还能返乡吗,需要隔离吗？,1648979916,36.98.62.*,已办理,已一次评价,未交办,0,0,南和区委书记,咨询,交通,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649052722, 浙江省 杭州市,,,False,2022-04-03
8,14010196,6445501,2393,1,12.0,0,j***,集中隔离费用具体标准是多少,书记您好：我想向您咨询一下集中隔离费用具体标准是多少？多谢您！,1648976780,117.158.42.*,已办理,已一次解释,未交办,0,0,孟津区委书记,咨询,医疗,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649132194, 河南省 郑州市,,,False,2022-04-03
9,14010058,4723893,1374,5,7.0,0,j***,对于咸阳高新区引进陕西中医药大学新校区建议,建议将连霍高速以东，渭河以北部分区域规划为陕西中医药大学新校区用地，同时规划三甲医院及传染病研究隔离中心。,1648975708,123.139.85.*,已办理,已办理,未交办,0,2,咸阳市市长冷劲松,建言,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649055356, 陕西省 西安市,,,False,2022-04-03
0,14009409,6445072,5069,5,,116,Z***,加快疫苗接种，推行分级诊治,首要就是加快老年人和儿童疫苗接种，对无症状和轻症患者采取居家隔离等分级诊治措施。同时加大科普知识，正确引导人民群众对新冠症状的认识，消...,1648971276,223.104.68.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1649042982, 北京市,,,False,2022-04-03
1,14009311,3423100,3827,6,14.0,0,赵***,自考返平政策,您好，我想咨询一下，就是本月16-17号本人需要参加国家高等教育自学考试，需要去榆次参加考试，但是最近疫情严重，去榆次晋中市教育局要求做核算，但是这几天省内疫情严重，想问一下，17号考完回平遥需要进行...,1648970610,60.223.133.*,已办理,已办理,未交办,0,0,平遥县委书记,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1649052722, 山西省 晋中市,,,False,2022-04-03
2,14009292,5655378,902,9,7.0,0,8***,感谢天然气公司疫情期间送电磁炉上门。,我家是汽开区32街区541栋2单22中，前几天家中天然气突然没有了，疫情期间都居家隔离，做不上饭是头等大事，我联系了天然气飞跃客服中心...,1648970460,124.234.142.*,已办理,已办理,未交办,0,0,长春市市长王子联,感谢,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1649054635, 吉林省 长春市,,,False,2022-04-03
3,14009279,6444952,1379,1,2.0,0,难***,事业单位考试咨询,尊敬的领导您好，本人因参加汉中市事业单位，在安康紫阳出现第一例病例时主动要求回汉中隔离，给疫情防控打电话，得到的回复是让我等到紫阳疫情...,1648970328,61.134.48.*,已办理,已办理,未交办,0,0,汉中市委书记钟洪江,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649047099, 陕西省 安康市,,,False,2022-04-03
4,14009088,6444800,579,6,14.0,0,吴***,关于专升本的求助,我是海南高等专科学学校的学生，已报考咱们海南省 2022年专升本考试，但是受困于上海市疫情，我与多个同学在上海实习，现在正在被隔离，已...,1648968862,180.165.131.*,已办理,已办理,未交办,0,0,海南省委书记沈晓明,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1649047099, 上海市,,,False,2022-04-03
5,14008688,6444617,579,6,14.0,0,霍***,海南专升本,"尊敬的沈书记，您好，我是海南高等专科
学学校的学生，已报考咱们海南省 2022年专
升本考试，但是受困于上海市疫情，我有多个同学在上海实习，现在正在被...",1648965587,220.196.194.*,已办理,已办理,未交办,0,0,海南省委书记沈晓明,求助,教育,客户端,,,,,0,1,0.0,,,,,,0,1,1649042591, 江苏省 徐州市,,,False,2022-04-03
6,14008681,6444458,2460,9,12.0,0,小***,致开发区领导和酒店抗疫工作人员的感谢信,     尊敬的召陵区政府领导，您好，我是因为疫情在漯河市召陵区橘子红了酒店集中隔离的一名医务工作者，在<label style='c...,1648965534,182.118.239.*,待回复,待回复,未交办,0,0,召陵区委书记,感谢,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1649042591, 河南省 郑州市,,,False,2022-04-03
7,14008666,6390530,1067,5,14.0,118,小***,建议延长线上教学时间，最近疫情有新增病例,开学势必会造成人员流动，且莆田市未能持续0新增，有部分学生因为封控不能上学，造成教学差异，二是封控区未解除封控，周边学校定会受到影响，且县区都有病例，社区在封闭，开学不太方便，建议病例清零中高风险地区...,1648965377,59.58.173.*,待回复,待回复,未交办,0,0,莆田市委书记付朝阳,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1648993392, 福建省 福州市,,,False,2022-04-03
8,14008393,5531356,2631,2,6.0,0,y***,王府井后面整条路被违停车占道，无人治理,这条路没装隔离护栏前，违停车是贴边占用非机动车道。多次给交警反应后，偶尔来个交警打电话通知车主开走，也不贴单。交警走后，车子又停了过来...,1648963164,183.216.120.*,已办理,已办理,未交办,0,0,青云谱区委书记,投诉,交通,客户端,,,,,0,1,0.0,,,,,,0,2,1649132194, 江西省 南昌市,,,False,2022-04-03
9,14008254,5668761,3896,1,1.0,0,W***,从潍坊寿光进入市南,本人潍坊寿光（低风险地区），从潍坊站乘坐高铁进入市南青岛站，持健康码绿码、行程码绿码、48小时内核酸检测阴性证明，需要进行隔离吗？,1648962164,112.6.193.*,已办理,已办理,未交办,0,0,市南区委书记,咨询,治安,微信小程序,,,,,0,1,,,,,,,0,0,1649065179, 山东省,,,False,2022-04-03
0,14008173,6443623,544,5,14.0,0,m***,大学生返校,我们所在市属低风险无新增病例，希望教育厅能对我们这种情况的学生返校制定个方案，哪怕先隔离再上课都行。,1648961272,111.18.65.*,已办理,已办理,线上交办,0,0,河北省省长王正谱,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1649132194, 北京市,,,False,2022-04-03
1,14007801,3203558,543,1,6.0,0,英***,如何回家，,本人回去后是需不需要隔离，如何在回家之前北京变为低风险区域，又需不需要隔离</lab...,1648958104,114.254.3.*,已办理,已一次评价,线上交办,0,0,河北省委书记倪岳峰,咨询,交通,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649052722, 北京市,,,False,2022-04-03
2,14007552,6443940,1405,2,12.0,0,贾***,疫情隔离费用自理问题,"建议把隔离费用降低，对比其他城市庆阳市隔离费用普遍偏高，
建议把<l...",1648956267,42.92.69.*,已办理,已办理,线下交办,0,0,庆阳市委书记黄泽元,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649042591, 甘肃省 兰州市,,,False,2022-04-03
3,14007387,4050666,1375,1,12.0,0,只***,天津市低风险区回蒲城政策,蒲城防疫政策省外中高风险政策如下：对中高风险地区来人全部落实集中隔离；对中高风险地区所在县区来人全部落实7天集中<label styl...,1648955212,113.200.49.*,已办理,已办理,未交办,0,0,渭南市委书记王琳,咨询,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1649065179, 陕西省 西安市,,,False,2022-04-03
4,14007282,6242602,2827,5,14.0,0,w***,关于西丽大学城疫情管制措施的建议,至今，清华大学深圳研究生院的防疫措施还包括：限制拿取校门口外卖/快递的时间、离校就医返校后隔离4天、离校就医进出校门需穿防护服（住在校...,1648954650,58.60.1.*,待回复,待回复,未交办,0,0,南山区委书记,建言,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1649047099, 广东省 深圳市,,,False,2022-04-03
5,14007188,5703933,1337,1,2.0,0,x***,咨询什么时候转绿码,因工作的列车上发现密切接触者，向社区报备后无要求遂按照单位要求居家隔离到23日，期间做了两次核酸（18日，22日）。,1648954193,39.128.13.*,已办理,已办理,未交办,0,0,昆明市委书记刘洪建,咨询,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1649065179, 北京市,,,False,2022-04-03
6,14007051,6432312,2169,2,11.0,0,W***,不发工资移出群不签合同不交社保,2022年2月26号小区隔离不能上班.2月工资（6个在职3635元）10-26号不发.3月31号不发工资且移出群聊.属于恶意辞退.且2...,1648953353,171.43.167.*,已办理,已办理,未交办,0,0,武昌区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648993392, 湖北省 武汉市,,,False,2022-04-03
7,14007045,6443702,901,5,12.0,116,爱***,疫情防控之我见,市政需要提供一个家庭一个礼拜的食物储备，在要求各社区在闭环居家隔离一个星期，期间由社区人员网上统计核算检测结果，老人由指定社区人员协助...,1648953311,175.174.58.*,已办理,已办理,未交办,0,0,长春市委书记张志军,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648955920, 辽宁省 抚顺市,,,False,2022-04-03
8,14006571,1424832,5064,5,,116,广***,高铁、飞机乘座的防控方式调整,3.飞机上也采取区间隔离，以小区间管理来防控疫情。,1648950017,117.162.165.*,待回复,待回复,未交办,0,0,交通运输部部长、党组副书记李小鹏,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1648976000, 北京市,,,False,2022-04-03
9,14005603,6439728,5055,5,,0,W***,行程卡带*注解含糊希望修改,放行吧又怕他去过中高疫情区，不放行吧人家确实没去过怎么办，隔离吧又没有证据。还有一种情况，带*的人员其实离得中高疫情区远，反而行程卡不...,1648940740,171.10.153.*,待回复,待回复,未交办,0,0,工业和信息化部党组书记、部长肖亚庆,建言,,微信小程序,,,,,0,1,,,,,,,0,0,1648976000, 河南省 郑州市,,,False,2022-04-02
0,14004997,6213561,2364,5,7.0,0,百***,中原路桐柏路围挡侵占人行道，造成严重交通事故,道路两侧各留大约两米宽度道路供非机动车和行人混合通行，且与机动车道没有隔离。每天上下班去乘坐地铁时这段路走的心惊胆战的。,1648917000,223.88.72.*,已办理,已一次评价,未交办,0,0,中原区委书记,建言,城建,PC浏览器,,,,,0,1,,,4.6,4.0,5.0,5.0,0,0,1649077327, 河南省 郑州市,,,False,2022-04-02
1,14004839,1869710,1135,5,7.0,0,蓝***,中州大道商鼎路交叉口加装隔离护栏,强烈建议此处加装隔离护栏或违法抓拍设备，一定程度可减少后方拥堵情况。,1648914519,39.162.140.*,已办理,已办理,线下交办,0,0,郑州市委书记安伟,建言,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1649075707, 北京市,,,False,2022-04-02
2,14004017,6442345,901,6,12.0,116,Z***,希望能帮助滞留长春的外省人员,"我丈夫于3月9号抵达长春市，从10号封城之后一直在酒店自我隔离（一直为绿码）。除做核酸之外无任何外出。
因长春疫情之持久、封控遥遥无期...",1648908614,60.1.64.*,待回复,待回复,未交办,0,0,长春市委书记张志军,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648950536, 河北省 石家庄市,,,False,2022-04-02
3,14002758,6441457,4123,6,11.0,116,李***,疫情期间工资怎么发放。,我在贵地盛宏炼化打工，疫情期间居家隔离24天，工资怎么发放的。,1648901105,117.136.19.*,已办理,已一次评价,未交办,0,0,连云区委书记,求助,就业,客户端,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1648993392, 江苏省 南京市,,,False,2022-04-02
4,14002467,6441543,813,5,12.0,0,小***,隔离酒店环境较差，饭点较晚,"进来门口开始，全部都是脏脏的！
房间更是，上个人走后，用过的，地面垃圾，桌面灰土，卫生间用具。
晚上7点半还没饭吃，很多老人都等不到那么晚吃饭，希望改进",1648899380,36.98.57.*,已办理,已办理,线上交办,0,0,邢台市委书记,建言,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1649055356, 浙江省 杭州市,,,False,2022-04-02
5,14002340,6438496,591,5,11.0,0,程***,关于延迟宝鸡市事业单位考试的建议,我是甘肃省一名报考了宝鸡市事业单位考试的考生，当下全国疫情“遍地开花”，我省兰州市疫情仍在新增，各省市州对于出省跨省流动管控十分严格，宝鸡市目前疫情管控也非常严格，这让即将到来的4月9日的考试十分艰难...,1648898435,36.142.157.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,建言,就业,客户端,,,,,0,1,,,,,,,0,0,1648955920, 北京市,,,False,2022-04-02
6,14002032,5667300,1223,2,7.0,0,W***,开放商为赚钱破坏市政设施阻碍交通,汕头市潮阳区棉北街道中信华庭小区红绿灯路口，南烽地产公司开发的楼盘为了浇灌水泥长期直接把水泥车搅拌车浇灌车停在324国道红绿灯路口上，造成道路堵塞引起大塞车，而且为了停放水泥车方便还私自破坏公路上的<...,1648896123,223.104.64.*,已办理,已办理,线下交办,0,0,汕头市委书记温湛滨,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649038117, 山西省,,,False,2022-04-02
7,14001650,3083283,1367,1,2.0,0,啦***,问题反映,随后拨打电话6866****工作人员回复他们只能给隔离人员开证明。请领导关注人民群众的问题。,1648893467,36.46.165.*,已办理,已办理,未交办,0,1,西安市委书记方红卫,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1648955920, 陕西省 西安市,,,False,2022-04-02
8,14001264,2706439,5069,5,,0,鲁***,关于防疫常态化的建议,为保障防疫、生活、工作三兼顾，三不误，提出六点建议：一是利用现有体育馆、展览馆，改造成多个集中隔离点及方舱医院，以便于医学监护治疗和医...,1648891093,111.32.68.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,客户端,,,,,0,1,,,,,,,0,0,1648976000, 北京市,,,False,2022-04-02
9,14000954,6330693,555,5,12.0,116,羊***,无法及时转运的阳性居民可以暂时由社区集中安置,可以先把社区里无人居住的房屋（比如社区活动中心、居委会办公场所、物业中心等）收拾出来给社区内的无症状和轻症的阳性患者住2、再统计社区内空置房屋最多的楼栋，跟业主协商后把阳性患者的密接人员安排到空置房屋...,1648889300,120.204.61.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648950536, 上海市,,,False,2022-04-02
0,14000420,6370251,1150,5,7.0,0,我***,水冶镇辅岩路改造护栏质量有问题,2021年水冶镇辅岩路实施了拓宽改造，也更换了隔离护栏，东段已基本完工。,1648886641,223.104.108.*,已办理,已一次评价,未交办,0,0,安阳市市长高永,建言,城建,客户端,,,,,0,1,,,2.8,1.0,3.0,5.0,0,0,1649056975, 山西省,,,False,2022-04-02
1,14000220,6440142,583,1,5.0,0,钟***,疫情原因要求退票,4月1号成都出现疫情，同时发现海口三亚也有疫情，同时酒店4月2号告知，当地政府出了公告落地后需要居家隔离七天，已不接待。酒店正常退款，...,1648885599,118.116.10.*,已办理,已办理,线上交办,0,0,四川省委书记王晓晖,咨询,旅游,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648955920, 四川省 成都市,,,False,2022-04-02
2,13999887,6439796,539,6,7.0,0,猫***,朝阳区王四营乡官悦欣园房产证什么时候能,朝阳区王四营乡绿化隔离地区腾退拆迁，2011年拆迁现已逾十年。,1648883790,119.253.43.*,已办理,已一次解释,线下交办,0,1,北京市委书记蔡奇,求助,城建,PC浏览器,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1648956480, 北京市,,,False,2022-04-02
3,13998986,6439464,1393,1,12.0,116,墨***,疫情防控,第一，从高风险地区来的人，就地落实管控措施，闭环至集中隔离点，进行14天集中隔离</...,1648878805,61.178.222.*,已办理,已办理,未交办,0,0,白银市委书记苏君,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648955920, 甘肃省 兰州市,,,False,2022-04-02
4,13998856,6433435,588,2,14.0,0,要***,关于云南专升本考试延期请求,省长您好 如今因为云南专升本如期举行 已经有学生因为高额的隔离费用放弃考试 一生只有一次的考试如今因为云南省教育厅的决定就要放弃 与本...,1648878145,183.138.161.*,已办理,已一次评价,未交办,0,1,云南省省长王予波,投诉,教育,手机浏览器,,,,,0,1,,,3.6667,4.0,4.0,3.0,0,0,1648993392, 浙江省 温州市,,,False,2022-04-02
5,13998435,3171735,1259,6,5.0,0,国***,请明确疫情防控具体工作要求,通知明确要求广西其他市人员返回南宁，要落实向社区报备、提供24小时核酸、三天两检、两点一线的要求，到到达南宁市后，社区工作人员确说应按照2022年3月13日（南新冠防指2022-112号）要求，对广西...,1648875786,39.144.133.*,办理中,待回复,线下交办,0,0,南宁市委书记农生文,求助,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1648955920, 北京市,,,False,2022-04-02
6,13998351,4650593,3281,1,2.0,0,h***,核酸检测收费吗,在“中国政府网”、“国家政务服务网”、“黑龙江政务服务网”的平台上查询到：“哈尔滨市疫情防控政策规定：由外省第一入境地解除21天隔离返...,1648875357,60.219.176.*,已办理,已办理,未交办,0,0,南岗区委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649047099, 黑龙江省 哈尔滨市,,,False,2022-04-02
7,13998309,6438820,2728,6,4.0,116,杜***,隔离酒店未付款,隔离酒店费用结算支付请求尊敬的书记，您好！我是兰州逸城商旅酒店管理有限公司法人，我酒店位于城关区红星巷2号，酒店名称为坤逸精品酒店。...,1648875052,117.136.27.*,已办理,已办理,未交办,0,2,城关区委书记,求助,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1648955920, 甘肃省 兰州市,,,False,2022-04-02
8,13997901,2706500,1471,5,6.0,0,z***,关于石小路马家岩段增设减速提示的建议,"区领导您好：
  石小路马家岩隧道出口处路段因长下坡（坡度不阧看似平路）和弯道等原因，在雨天经常有交通事故发生，易造成人员财产损失、交通堵塞和隔离</...",1648872457,117.136.30.*,已办理,已办理,线上交办,0,0,沙坪坝区委书记唐小平,建言,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1648955920, 重庆市,,,False,2022-04-02
9,13997526,6438496,1371,6,14.0,0,程***,关于延迟宝鸡市事业单位考试的建议,我是甘肃省平凉市一名报考了贵市事业单位考试的考生，当下全国疫情“遍地开花”，我省兰州市疫情仍在新增，各省市州对于出省跨省流动管控十分严格，宝鸡市目前疫情管控也非常严格，这让即将到来的4月9日的考试十分...,1648870268,36.142.155.*,已办理,已办理,未交办,0,0,宝鸡市委书记杨广亭,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1649047099, 北京市,,,False,2022-04-02
0,13997390,6438491,1372,1,2.0,0,D***,目前最新的防疫政策,请问一下，目前从低风险地区回宝鸡需要隔离吗？,1648869551,101.249.121.*,已办理,已办理,未交办,0,0,宝鸡市市长王勇,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648955920, 西藏自治区,,,False,2022-04-02
1,13997332,6438347,2819,2,6.0,0,我***,市广路珑翠路段太吵了,我是长隆珑翠花园北区业主，每晚尤其凌晨三四点左右，大货车川流不息，快速碾压隔离带、鸣汽笛喇叭等，周边居民不甚其扰。请求有关部门尽快给予...,1648869262,117.136.12.*,办理中,待回复,线上交办,0,0,番禺区委书记,投诉,交通,客户端,,,,,0,1,,,,,,,0,0,1649032898, 广东省 广州市,,,False,2022-04-02
2,13997083,6395301,1103,2,7.0,0,W***,中建锦绣城雅园二期私设围墙侵犯业主权益,2.反对规划局所回复的容积率绿化率计算方式，为民服务不是简单的算数题，而是切实考虑老百姓的民生问题，用地上建筑面积除以地块面积的容积率是2.5，但是业主被<label style='color:red...,1648868161,27.223.85.*,已办理,已办理,未交办,0,0,青岛市委书记陆治原,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648996194, 山东省 青岛市,,,False,2022-04-02
3,13996829,6438124,4498,2,12.0,0,小***,隔离酒店,尊敬的领导，您好成都星宸假日酒店被指定为集中隔离观察点，该酒店所在地点位于星宸国际写字楼里，希望能重新选址，尽快解决，不胜感激。,1648866997,125.67.77.*,已办理,已办理,未交办,0,0,高新区党工委书记,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648955920, 四川省 遂宁市,,,False,2022-04-02
4,13996699,5461497,587,6,4.0,0,小***,关于疫情期间减免房租政策,您好领导：我是来自江苏徐州，承租云南省国资委云南省康旅控股集团有限公司的房产，疫情期间徐州从3月中旬开始发现有病例，并且在3.30日政府要求居家隔离<...,1648866450,49.68.223.*,已办理,已办理,未交办,0,0,云南省委书记王宁,求助,企业,客户端,,,,,0,1,,,,,,,0,0,1648993392, 江苏省 苏州市,,,False,2022-04-02
