,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
9,12745355,5640411,895,2,12.0,0,了***,期盼回家,经查询国家中高风险地区划分，广东珠海市仅有香洲区部分地区划分为中风险地区，而铁岭市1月22日出台的中高风险地区划分将广东珠海金湾区纳入，并按重点管控区域相关政策要求管控，经电话咨询若从珠海市金湾区回铁...,1643071748,120.198.209.*,已办理,已办理,线下交办,0,0,铁岭市委书记宋诚,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643252512, 广东省,False,2022-01-25
0,12745325,3188538,3479,5,6.0,0,W***,增加一处调头路口,希望，在英特尔东门往西50-100米处，在隔离带中增加一处调头路口，以提高通行效率。谢谢！,1643071521,182.204.1.*,已办理,已办理,未交办,0,0,金普新区党工委书记,建言,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1643246845, 辽宁省 铁岭市,False,2022-01-25
1,12744424,3989293,1373,6,7.0,0,W***,农民工讨薪,我现在在家乡汉中，由于疫情防控我在家被隔离中。请领导帮助要回我的工钱。,1643061537,111.18.26.*,已办理,已办理,未交办,0,0,咸阳市委书记夏晓中,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1643246845, 北京市,False,2022-01-24
2,12744351,5622447,1135,5,14.0,0,W***,学生减负背后的家长负担,居家隔离期间开家长会要求全体学生穿校服。平常上学要求女生佩戴统一颜色头绳，可以理解不让佩戴夸张头饰，要求统一发型，但统一到头绳不能理解...,1643059512,171.11.1.*,已办理,已一次评价,线下交办,0,0,郑州市委书记安伟,建言,教育,微信小程序,,,,,0,1,,,2.6,2.0,3.0,3.0,0,0,1643246845, 河南省 郑州市,False,2022-01-24
3,12743904,3821418,575,1,11.0,0,平***,隔离点上班是否有疫情补贴,我们驻点工作十分艰苦，带危险性，过年也不能和家人团聚，别的隔离点工作人员都拿到了疫情补贴，我们为人民守护着，希望我们也有一样的待遇,1643040566,113.80.8.*,办理中,待回复,线下交办,0,0,广东省委书记李希,咨询,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1643251989, 广东省 东莞市,False,2022-01-24
4,12743053,5639474,2745,1,12.0,0,h***,西安返清政策咨询,"领导您好：
   西安市目前全域降为低风险地区，全市复工复产，有以下两个方面的问题咨询一下
1.返清水人员是否需要居家隔离？
2.各镇...",1643034037,123.139.87.*,已办理,已办理,未交办,0,0,清水县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1643251747, 陕西省 西安市,False,2022-01-24
5,12742714,2445330,1952,1,2.0,0,彤***,北京市低风险区域返乡咨询,我所在的低风险区域（行程码已带星，但未接触中高风险区域）从东城区返回西安是否会视为来自中风险区域，再自费隔离14天。望回复为盼!,1643032431,61.149.223.*,已办理,已办理,未交办,0,0,长安区委书记,咨询,政务,微信小程序,,,,,0,1,,,,,,,0,0,1643171364, 北京市,False,2022-01-24
6,12741983,5638652,811,1,12.0,0,糯***,关于入境集中隔离结束反邯,本人于2022年1月18日晚23：30分深圳宝安机场入境，预计于2022年2月2日临晨集中隔离结束，因<label style='co...,1643028070,113.88.211.*,已办理,已一次评价,线上交办,0,1,邯郸市委书记张维亮,咨询,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643097699, 广东省 深圳市,False,2022-01-24
7,12740413,4434970,543,1,12.0,0,勿***,北京市朝阳区返回南宫市是否需要集中隔离？,是集中隔离还是居家隔离、居家监测？,1643017954,125.33.83.*,已办理,已办理,线上交办,0,0,河北省委书记王东峰,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643097465, 北京市,False,2022-01-24
8,12739742,1913095,1978,1,2.0,0,白***,春节西安回扶风可以正常通行了吗,春节自驾回家，是否还需要隔离等措施？,1643014044,61.185.204.*,已办理,已办理,未交办,0,0,扶风县委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1643061450, 陕西省 西安市,False,2022-01-24
9,12739171,5637192,555,6,12.0,0,觉***,7天隔离酒店选择,今天发布的14天集中隔离后的7天隔离政策中提到，入境人员接触14天集...,1643010984,106.47.86.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643166003, 湖南省 长沙市,False,2022-01-24
0,12739143,5637152,845,6,12.0,0,H***,山西省临汾市永和县防疫政策补充,但是通过观察山西临汾永和县防疫政策通告未说明：疫情低风险区（北京市大兴区旧宫镇）出现一例病例后，返乡者与病例同处一个乡镇的情况怎么处理，返乡者双绿码，且和病例没有形成交集，能否正常做核酸回家，回家后能...,1643010852,124.200.100.*,已办理,已办理,未交办,0,0,临汾市委书记闫晨曦,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643025998, 北京市,False,2022-01-24
1,12739018,5636911,2742,1,12.0,0,什***,返乡政策,打电话问了白银防疫办，说持有48小时的核酸证明就好，不用隔离。问题：想同步下县里政策和市里政策是否一致，这样的情况回去后需要居家<la...,1643010244,61.170.224.*,已办理,已办理,未交办,0,0,靖远县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643025998, 上海市,False,2022-01-24
2,12738842,5637031,2991,6,1.0,0,七***,西安返回库尔勒市是否需要隔离,你好，想请问一下关于西安未央区现在返回库尔勒是什么政策？一直绿码，谢谢~,1643009433,117.39.233.*,已办理,已办理,未交办,0,0,库尔勒市委书记,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643020746, 陕西省 西安市,False,2022-01-24
3,12738768,3052425,1367,1,12.0,0,第***,计划2022年1月26日从北京低风险区回西安,2：回西安后需要集中隔离吗？,1643009096,129.227.142.*,待回复,待回复,未交办,0,0,西安市委书记方红卫,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643025942,热心网友,False,2022-01-24
4,12738702,3751679,875,6,12.0,0,要***,大学生返乡,近日返回大连仍需14天集中隔离，隔离结束春节也就过去又要返校了，实在...,1643008794,112.42.5.*,已办理,已办理,线上交办,0,0,大连市委书记胡玉亭,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1643118624, 上海市,False,2022-01-24
5,12738655,5248935,751,5,7.0,0,z***,建议清除燕房线马各庄站A口外道路上凸起螺丝,领导，您好，房山城关燕房线马各庄地铁站A口外道路上安装了警示隔离柱。由于人为损坏，旧的警示<label style='color:re...,1643008582,60.194.156.*,已办理,已一次评价,未交办,0,0,房山区委书记陈清,建言,城建,PC浏览器,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1643205144, 北京市,False,2022-01-24
6,12738634,5636923,1220,5,2.0,0,一***,建议取消天津全域落地深圳居家隔离14天的政策,目前天津经过4次全市大规模核酸检测，社会面新冠阳性病例已清零，绝大多数地区都是低风险地区，但深圳市目前针对从天津来访的旅客还执行居家隔离</label...,1643008494,221.238.139.*,已办理,已办理,未交办,0,0,深圳市市长覃伟中,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1643118624, 天津市,False,2022-01-24
7,12738620,5636911,2742,1,12.0,0,什***,过年返乡,"返乡后需要居家隔离吗？
如果一切正常 可以外出吗？
万望回复，感谢～",1643008433,61.170.224.*,已办理,已办理,未交办,0,0,靖远县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643118624, 上海市,False,2022-01-24
8,12738343,5636646,1290,5,6.0,0,成***,建议调整万科魅力之城四期车行门出口的马路隔离,万科魅力之城四期车行门对面马路上的隔离栏杆安装的不合理，从小区出来要连续变道才能到掉头左转车道，这样安全隐患很大，如果按交规变道虚线距...,1643007160,182.138.148.*,已办理,已办理,未交办,0,0,成都市市长王凤朝,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1643026575, 四川省 成都市,False,2022-01-24
9,12738131,3821487,1775,2,7.0,0,W***,七里小区二期物业不作为,七里小区二期，原来的公共绿地被众多电动车违停占用，物业不但不管，还设置隔离带供电动车停放，让小区环境显得脏乱，电动车在路面骑行也影响了...,1643006077,101.206.171.*,已办理,已一次评价,未交办,0,0,武侯区委书记,投诉,城建,微信小程序,,,,,0,1,,,2.2,1.0,3.0,3.0,0,0,1643118624, 四川省 成都市,False,2022-01-24
0,12737789,5636423,4675,1,6.0,0,G***,郑州返乡现在是什么政策？行程码带*号还能回吗,"3、我想询问的是，1月30日带着核酸检测回家是否可以自行在家隔离，直到2月5日返回郑州？
麻烦领导百忙之中回答一下本人的问题，万分感谢...",1643004337,171.8.152.*,已办理,已办理,未交办,0,0,新蔡县县长李勇,咨询,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1643061007, 河南省 郑州市,False,2022-01-24
1,12737576,5636225,2033,1,1.0,0,要***,过年回家防疫政策,但是北京市为加强疫情防控，将朝阳区全区人员行程码表了*号，但是我并未到过中高风险地区，另外，国家卫健委也明确说明，不一定带*的都需要集中隔离</lab...,1643003166,221.221.10.*,已办理,已一次评价,未交办,0,0,横山区委书记,咨询,治安,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643061007, 北京市,False,2022-01-24
2,12737378,5028614,3334,1,6.0,0,阿***,疫情防控政策,是否需要集中或者居家隔离。希望可以回复本县疫情防控政策。谢谢。,1643001912,119.119.167.*,已办理,已一次评价,未交办,0,0,绥棱县委书记,咨询,交通,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643097465, 辽宁省 沈阳市,False,2022-01-24
3,12737028,5635402,551,6,12.0,116,阳***,低风险区到低风险区仍需要隔离吗?,今日西安以全区域低风险，西安返回白城洮北区仍需要居家隔离吗?谢谢！,1642999824,36.104.112.*,已办理,已办理,线上交办,0,0,吉林省委书记景俊海,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643322348, 浙江省 杭州市,False,2022-01-24
4,12736822,5635923,3784,1,1.0,0,淘***,防疫反乡政策,需要隔离吗？,1642998496,218.240.155.*,已办理,已办理,未交办,0,0,灵丘县委书记,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643118127, 北京市,False,2022-01-24
5,12736314,5635590,1400,1,12.0,0,小***,是否能解除隔离,本人甘州区马神庙小区居民，一家三口11月23日去西安西京医院看病，2022年1月19日从西安新城区返回张掖，现要求居家隔离14天，现已...,1642995872,27.226.204.*,已办理,已办理,未交办,0,2,张掖市市长赵立香,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1643061007, 甘肃省 张掖市,False,2022-01-24
6,12736232,5632684,794,2,2.0,116,W***,社区工作不到位,我是悦山郡的一名住户，7号楼有一住户一家四口人 孩子是在高庄子小学 8号那天拉走两人去隔离点<label style='color:r...,1642995383,125.37.29.*,已办理,已办理,未交办,0,0,津南区区长杨灏,投诉,政务,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643202502, 天津市,False,2022-01-24
7,12735889,3489705,1368,6,7.0,0,家***,海伦春天1号楼3单元供暖温度不达标,2021年底到2022年初，由于疫情影响，大家都居家隔离，长期在家才体会到暖气的重要性，特别今年又是一个寒冬，如果在家还要穿着毛衣毛裤...,1642993909,111.18.40.*,已办理,已办理,未交办,0,0,西安市市长李明远,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1643026485, 北京市,False,2022-01-24
8,12735607,5384244,1997,1,6.0,0,W***,请问长安区回韩城要隔离吗,请问长安区能回韩城过年吗，需要隔离吗，绿码低风险地区,1642992427,36.44.142.*,已办理,已办理,未交办,0,0,韩城市委书记,咨询,交通,微信小程序,,,,,0,1,,,,,,,0,0,1643061007, 陕西省 西安市,False,2022-01-24
9,12735490,2425893,1952,1,2.0,0,小***,疫情防控政策咨询,请问深圳低风险地区回长安需要什么资料，需要隔离吗？是居家隔离还是集中...,1642991880,113.104.181.*,已办理,已办理,未交办,0,0,长安区委书记,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1643061007, 广东省 深圳市,False,2022-01-24
0,12735476,3769713,2779,1,2.0,0,西***,请问从西安返宁还需要隔离吗？,1.从西安返宁还需要居家隔离吗？持绿码？                   2.若需要<label style='color:red...,1642991828,118.181.121.*,已办理,已一次评价,线下交办,0,0,宁县县委书记,咨询,政务,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643061007, 甘肃省 兰州市,False,2022-01-24
1,12735417,3710959,2232,2,2.0,0,W***,应城市疾控预防中心电话打不通,我在河南省郑州市新郑市，买了1月26号的车票回应城，但我的行程码是带星号的，所以想要咨询一下是否需要集中隔离，以及回乡的政策！,1642991633,61.242.130.*,已办理,已办理,线下交办,0,0,应城市委书记,投诉,政务,微信小程序,,,,,0,1,,,,,,,0,0,1643201954, 江西省,False,2022-01-24
2,12735254,5634944,3810,1,2.0,0,郝***,疫情春节返乡政策,3、咨询返乡政策，如果要集中隔离，具体隔离地方，以及<label s...,1642991015,111.164.42.*,已办理,已办理,未交办,0,0,阳城县委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1643117394, 天津市,False,2022-01-24
3,12735064,5634996,2490,1,12.0,133,南***,北京昌平区，低风险区需不需要隔离？,您好，我在北京昌平区，属于低风险区，准备返乡，健康码是绿码、48小时核酸，回家后需要隔离吗？,1642990212,222.128.6.*,已办理,已办理,未交办,0,0,柘城县委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643095604, 北京市,False,2022-01-24
4,12734646,5597381,2016,5,6.0,129,困***,西安碑林区返宜川,您好，请问现在西安返宜川还需要隔离吗，西安现在离市已经不需要离市证明了，并且正常生活秩序已经恢复。上班族的假期有一点点短，所以麻烦问问...,1642988152,113.137.209.*,已办理,已办理,线下交办,0,0,宜川县委书记,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1643010475, 陕西省 西安市,False,2022-01-24
5,12734529,5634772,1161,1,12.0,133,我***,返乡相关问题咨询,已经返乡的，对中高风险地区或近14天有中高风险地区旅居史返乡人员实行“14天集中隔离+7天居家健康监测措施，期间提供7次核酸检测服务。,1642987570,124.71.93.*,已办理,已一次评价,线上交办,0,1,商丘市委书记李国胜,咨询,医疗,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643095604, 北京市,False,2022-01-24
6,12732846,5634201,1741,1,1.0,0,w***,关于疫情低风险区返乡隔离问题,请问东光县现在在有疫情的低风险区返回，健康码与行程码都是绿码，需要集中隔离还是居家隔...,1642954820,39.144.82.*,已办理,已办理,线下交办,0,0,东光县委书记,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643096937, 北京市,False,2022-01-23
7,12732432,5633966,1369,1,1.0,129,雪***,关于西安低风险地区回铜防疫要求,麻烦咨询一下低风险地区返铜至乡村需要居家隔离14天吗？因春节只有七天假期，隔离</l...,1642950202,111.18.127.*,已办理,已办理,线下交办,0,0,铜川市委书记樊维斌,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643010475, 北京市,False,2022-01-23
8,12732194,4679799,813,6,1.0,0,激***,天津大学生返乡政策咨询,是低风险区，目前我们已经做了五次核酸检测均为阴性，在学校封闭管理了半个月，考虑到低风险区持续没有疫情，23号天津市同意我们低风险区滞留的学生返乡过年，想咨询书记，我们在津低风险区的学生，回邢台是否需要...,1642948644,111.33.117.*,已办理,已办理,未交办,0,0,邢台市委书记钱三雄,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643186104, 北京市,False,2022-01-23
9,12732183,5633844,540,1,12.0,0,z***,北京健康宝,咨询下入境其他口岸隔离后，北京健康宝何时变绿，若未绿需如何解决，哪里可以看到详细的说明及解决途径，谢谢。,1642948556,1.202.102.*,已办理,已一次评价,线下交办,0,0,北京市市长陈吉宁,咨询,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643115053, 北京市,False,2022-01-23
0,12728999,5628235,571,1,6.0,0,W***,请问西安开往泉州的火车？,现在在武汉换乘需要出站进站，本来武汉同站换乘是不需要出站的，结果今天电话告之需要隔离，请问，这个是什么政策？难道低风险地区火车经过武汉...,1642925215,124.72.196.*,待回复,待回复,未交办,0,0,湖北省委书记王蒙徽,咨询,交通,微信小程序,,,,,0,1,,,,,,,0,0,1643025942, 福建省 泉州市,False,2022-01-23
1,12727420,5631553,1403,6,12.0,0,豆***,北京朝阳区绿码加核酸能否回家过年？,前几天咨询酒泉防疫政策，说只要是在朝阳，海淀的，回酒泉就要居家隔离？不满足居家隔离<...,1642913329,110.249.211.*,已办理,已一次评价,线下交办,0,0,酒泉市委书记王立奇,求助,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643184130, 河北省 石家庄市,False,2022-01-23
2,12726780,3326249,541,6,12.0,134,蒲***,健康码转码求助,由于1月2日到4日有天津津南旅居史，1月4日回到西青区中北镇，1月9日健康码变橙色，社区报备实行居家隔离，1月17/18/20日做了核...,1642908832,111.163.123.*,已办理,已一次评价,线上交办,0,0,天津市委书记李鸿忠,求助,医疗,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1643016389, 天津市,False,2022-01-23
3,12726542,5631056,1823,1,2.0,0,求***,天津返乡大学生回家隔离政策,请问25号之后回家是否还需要集中隔离？,1642907349,123.150.147.*,已办理,已办理,未交办,0,0,朝天区委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1643099594, 天津市,False,2022-01-23
4,12726052,2236516,2757,2,5.0,0,枣***,隔离酒店连续四天不供热水，无法洗澡,我们是从深圳龙岗区回山丹过年的返乡人员，由于龙岗那边疫情属于中风险原因，回到山丹需要集中在酒店自费隔离，这个我们是非常配合政府工作的。...,1642904287,36.142.133.*,已办理,已办理,未交办,0,0,山丹县委书记,投诉,旅游,微信小程序,,,,,0,1,,,,,,,0,0,1643184130, 北京市,False,2022-01-23
5,12725276,5630500,3291,1,12.0,0,打***,天津(北辰区)低风险地区回尚是什么政策,是在家隔离还是集中隔离？尚志防控中心让不让回去？ 社区让不让回去？ ...,1642898522,223.104.227.*,已办理,已办理,线下交办,0,0,尚志市委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1643015728, 北京市,False,2022-01-23
6,12725212,2198506,542,9,12.0,0,9***,点赞天津速度，天津温度,点学校开始统计学子返乡意向，午夜11点，辅导员通知可以回家的消息陆续传来，家长们一片欢腾，感谢天津政府理解学生急切归家的心情，更点赞天津防疫工作的细致和速度现在家长就等离津证明了，希望离津证明作为解除...,1642897861,221.196.108.*,已办理,已一次评价,未交办,0,0,天津市市长廖国勋,感谢,医疗,微信小程序,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1643015728, 天津市,False,2022-01-23
7,12724311,5082745,539,5,11.0,0,Z***,建议疫情期间调整招聘方式,很多人全力配合疫情防控工作，落实居家隔离政策。希望市人社局出台相关制度，全市事业单位等招聘时，如果考生落实防疫政策在<label st...,1642875388,124.127.25.*,已办理,已办理,线下交办,0,0,北京市委书记蔡奇,建言,就业,客户端,,,,,0,1,,,,,,,0,0,1643015294, 北京市,False,2022-01-22
8,12724289,5630189,1291,1,1.0,0,雷***,返乡政策咨询,现在学校统一组织返乡，请问还需要隔离吗？,1642874356,123.150.147.*,已办理,已办理,线上交办,0,1,自贡市委书记范波,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643099309, 天津市,False,2022-01-22
9,12723849,5573787,889,1,5.0,0,H***,防疫政策咨询,1.请问，深圳市龙岗区现已降为低风险区域回阜新还需要集中隔离吗？,1642866144,116.25.107.*,已办理,已办理,未交办,0,0,阜新市委书记胡涛,咨询,旅游,客户端,,,,,0,1,0.0,,,,,,0,1,1643014552, 广东省 深圳市,False,2022-01-22
0,12723752,1217412,543,6,7.0,0,q***,寒冬腊月疫情期间，一个月连续三次停电停暖,并且我们老百姓从来不欠一分钱电费，但是在寒冬腊月疫情期间，一个月之内连续三次停电，不说家里电器如何，现在因为停电，电梯困人发生以及小区供暖就停，老人孩子在家挨冻，疫情期间，有的业主家的老人孩子发烧了，...,1642865255,27.128.109.*,办理中,待回复,线上交办,0,0,河北省委书记王东峰,求助,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643010103, 河北省 石家庄市,False,2022-01-22
1,12723239,2327161,561,2,7.0,0,W***,合肥市蜀山区乌江路乱象谁来整治,网约车每天交织，原来两侧占用无非机动车道划定了机动车位，每天拥堵严重，经过多方反应，监管部门未做处理，后来搞了城泊来收费，结果不了了之，又在畅通二环施工期间，根据交通需要，取消了停车位，设立非机动车道...,1642861838,36.57.160.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1643014222, 安徽省 合肥市,False,2022-01-22
2,12722304,1246860,2465,1,12.0,133,赵***,低风险地区春节返乡政策,村里那帮人自己都搞不清楚居家隔离和居家健康检测的区别。,1642855760,120.204.146.*,已办理,已办理,未交办,0,0,灵宝市委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642989849, 上海市,False,2022-01-22
3,12722209,2894726,3807,1,2.0,0,杨***,返乡政策咨询,本人在上海浦东新区工作，询问返回晋城响水坡村是否需要隔离？盼复。,1642855203,120.208.142.*,已办理,已办理,线下交办,0,0,高平市委书记,咨询,政务,微信小程序,,,,,0,1,,,,,,,0,0,1643023549, 山西省 临汾市,False,2022-01-22
4,12721033,5628613,809,2,12.0,0,正***,开发区防控办要求医学隔离14天后做三件套检查,5岁孩子居住天津河西区，9号返回秦皇岛，在隔离期间，三天一核酸，在隔离</label...,1642847516,117.9.112.*,已办理,已办理,未交办,0,0,秦皇岛市委书记王曦,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1643096496, 天津市,False,2022-01-22
5,12721026,5623823,1395,1,4.0,0,群***,西安务工人员能否返回天水,回家需要隔离吗？在西安未央经开区，属于低风险区。,1642847485,113.143.216.*,已办理,已办理,未交办,0,0,天水市委书记张永霞,咨询,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1643183566, 陕西省 渭南市,False,2022-01-22
6,12720726,5628500,2016,6,6.0,129,l***,疫情防控隔离政策,请问现在从郑州返乡的学生，到宜川县需要集中隔离多长时间，隔离费用是多...,1642845432,1.193.25.*,已办理,已办理,线下交办,0,0,宜川县委书记,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1643028610, 河南省 郑州市,False,2022-01-22
7,12720724,5628376,543,6,12.0,0,V***,河北健康码有误,诉求：1.尽快进行本人的流调并解除我的隔离；2.解决本人河北健康码异常的问题；3.公布河北健康码异常后的问题反应与解决渠道。,1642845421,222.222.247.*,已办理,已办理,线上交办,0,0,河北省委书记王东峰,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643172694, 河北省 邯郸市,False,2022-01-22
8,12720137,5450753,1653,1,1.0,0,W***,返乡政策咨询,领导您好，1月27号从湖南省长沙市回邱县程飞机到济南，然后邱县去车接，有48小时以内核酸证明，还需要隔离吗？,1642841672,183.196.88.*,已办理,已办理,线下交办,0,1,邱县县委书记,咨询,治安,微信小程序,,,,,0,1,,,,,,,0,0,1642933048, 河北省 廊坊市,False,2022-01-22
9,12719868,5628050,1676,1,12.0,0,小***,回家要隔离吗？,今天西安市长安区降为低风险了，明天回去需要隔离吗？隔离的话要<lab...,1642839729,111.21.50.*,已办理,已办理,未交办,0,0,平乡县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642933048, 北京市,False,2022-01-22
0,12719185,5627649,555,6,12.0,0,j***,健康码颜色问题,我于2021年12月31日抵沪，集中隔离14天且居家隔离7天已过，但...,1642834760,101.80.79.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1642911962, 上海市,False,2022-01-22
1,12718768,5627356,2095,2,5.0,0,N***,厦门万佳国际酒店拒收外卖,本人从境外回国在厦门万佳国际酒店隔离，厦门万佳国际酒店于1月22日以下雨为由拒收外卖，当天小雨且无台风，直到下午两点已有低血糖和胃痛的...,1642831936,183.252.1.*,已办理,已办理,未交办,0,0,湖里区委书记,投诉,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1642908351, 福建省,False,2022-01-22
2,12717325,5626626,2385,6,2.0,133,Z***,隔离收费问题,您好，我们是2022.1.11号晚上11点多被拉到明德书院隔离，2022年1月21号中午10点多走的。说好的。住宿免费，伙食一天50。,1642822084,115.61.118.*,已办理,已办理,线下交办,0,0,通许县委书记,求助,政务,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642901523, 河南省 郑州市,False,2022-01-22
3,12716846,5626173,2486,1,1.0,0,e***,返乡问题,尊敬的领导，低风险非涉疫地区 返乡是需要隔离吗，健康监测是不是等于隔离</label...,1642819339,42.239.135.*,已办理,已办理,未交办,0,0,虞城县委书记,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642922927, 河南省 郑州市,False,2022-01-22
4,12716434,5601054,1395,1,6.0,0,魔***,回家过年，,领导您好，我在深圳市龙岗区平湖街道这里上班的，手持48小时核酸证明，绿码，行程卡，打算回家过年，需要集中隔离吗？我不在龙岗区的那2个中...,1642817078,117.136.40.*,已办理,已办理,未交办,0,0,天水市委书记张永霞,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1643183566, 广东省 东莞市,False,2022-01-22
5,12716357,627399,545,5,12.0,116,吴***,建言,新冠疫情蔓延已有2年之多，期间我们经历了一级响应，全民隔离，全民消杀全民流调等措施，使我们做到了疫情防控与经济社会统筹兼顾，同步发展，...,1642816627,118.74.228.*,待回复,待回复,未交办,0,0,山西省委书记林武,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1643022731, 山西省 晋中市,False,2022-01-22
6,12716246,5625948,875,2,12.0,0,杨***,西岗区隔离酒店收费不合理,你好书记 我是1月8日从深圳出差回大连由于深圳疫情主动报备 所以下飞机 被西岗区拉倒集中隔离酒店 大连付****大厦酒店集中<labe...,1642815913,39.144.55.*,办理中,待回复,线上交办,0,0,大连市委书记胡玉亭,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643012527, 北京市,False,2022-01-22
7,12716209,5625955,1289,2,7.0,0,猫***,新希望D10虚假宣传，诱骗消费者买房后出现减配,"并承诺业主返迁与住宅会隔离并分开管理。
2.虚假宣传业主拥有会所、泳池，现全无。
3.买房后开发商改口告知业主，上述承诺是已经全部离职...",1642815712,118.116.93.*,已办理,已办理,线上交办,0,0,成都市委书记施小琳,投诉,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1643001609, 四川省 成都市,False,2022-01-22
8,12716176,5332066,567,1,2.0,0,小***,春节从西安低风险区返回聊城政策,本人现处在西安市低风险地区（未央区），春节期间反回聊城市茌平区，需要什么条件，或者是否需要隔离。请回复，谢谢,1642815545,1.83.2.*,已办理,已办理,未交办,0,0,山东省委书记李干杰,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1643022731, 陕西省 西安市,False,2022-01-22
9,12716029,3505754,1600,1,2.0,0,W***,低风险回辛是否应该集中隔离,本人北京丰台区低风险区回辛，这种情况是否需要集中隔离呢？,1642814545,183.199.151.*,办理中,待回复,线下交办,0,0,辛集市委书记田军,咨询,政务,微信小程序,,,,,0,1,,,,,,,0,0,1642933048, 河北省,False,2022-01-22
