,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
7,13976787,6426910,2854,5,1.0,0,G***,车辆在隔离带乱停乱放，破坏绿化，分离栏杆,导致在附近停车的司机对于乱停的事情毫不在意，都是交警来的时候移一下车，交警走了就把车开回来，因为不处罚，车辆不只是停在路边上，人行道上，绿化带上都是，破坏掉不说，还影响行人，本来<label styl...,1648711663,218.13.165.*,已办理,已办理,线下交办,0,0,三水区委书记,建言,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648889782, 广东省 佛山市,,,False,2022-03-31
8,13976605,6427060,828,5,6.0,0,冯***,建议兴华北街（文兴路-千峰北路）路段加装隔离,建议尖草坪区兴华北街（文兴路-千峰北路）路段加装隔离护栏，尤其是兴华北街兴华北巷口，因为此路段学校较多（一所中学、一所幼儿园），几乎每...,1648710706,183.200.9.*,已办理,已办理,未交办,0,0,太原市市长张新伟,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1648889782, 山西省 晋城市,,,False,2022-03-31
9,13976475,6211368,540,6,1.0,0,t***,封停手机号，寻求解决 ,由于疫情期间，我在山东隔离，所以我在附件中提供我的相关相关资料。恳求贵所尽快协商解决，需要我做什么，我全力配合。以尽快恢复手机号的正常...,1648710173,222.132.40.*,已办理,已办理,线下交办,0,0,北京市市长陈吉宁,求助,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1648875093, 山东省 潍坊市,,,False,2022-03-31
0,13976213,6425736,2285,2,1.0,116,黑***,问题反映,由于疫情原因，听从国家和政府的安排，居家隔离，不外出。但在和谐家园三期内，不仅人与人之间没有有效的安全间隔，竟还有人在小区内卖菜，卖水...,1648708913,114.96.228.*,已办理,已办理,未交办,0,0,凤台县委书记,投诉,治安,客户端,,,,,0,1,0.0,,,,,,0,1,1648889782, 安徽省 合肥市,,,False,2022-03-31
1,13975654,6426388,1367,6,6.0,116,x***,关于一码通申诉问题,本人于3月29日从烟台到西安返校，落地被告知需集中隔离14天，于是当天从咸阳机场返航，在杭州中转。3月31日，烟台全市低风险，行程码已...,1648706588,112.237.195.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1648870065, 山东省 烟台市,,,False,2022-03-31
2,13975516,6426411,1147,6,7.0,0,狂***,小区违建影响消防安全和人身安全,尊敬的领导您好，我是温莎城堡小区一名业主，开发商在小区别墅区和高层中间用隔离带分割成两个小区，严重侵犯了高层业主对小区公共空间的共享，...,1648706010,182.125.43.*,已办理,已办理,线下交办,0,0,新乡市委书记李卫东,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1648869402, 河南省 新乡市,,,False,2022-03-31
3,13975439,5644773,1389,1,11.0,0,梁***,黄码转绿码需要隔离吗？,户籍所在地为兰州市七里河区建兰路街道吴家园社区，而本人一直在金昌市，未曾去过兰州市，因兰州市七里河区吴家园全员核酸检测未能参加，大数据监测绿码转变为黄码，现要在金昌市核酸检测由黄码转为绿码，需不需<l...,1648705661,42.90.201.*,待回复,待回复,未交办,0,2,金昌市委书记王钧,咨询,就业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648888996, 甘肃省 兰州市,,,False,2022-03-31
4,13975413,1798735,587,5,12.0,116,只***,疫情防控,因经历三年的疫情，希望加强本市的疫情防控措施，建议政府能出台凡高风险抵昆应采取强制隔离7-14天，给老百姓个良好的生活环境，非公务需要...,1648705555,183.225.16.*,已办理,已办理,未交办,0,0,云南省委书记王宁,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648869402, 云南省,,,False,2022-03-31
5,13975398,6426084,3938,2,7.0,0,W***,大同天下左岸名郡翔宇物业,1物业私自在消防通道安装隔离桩，影响居民出行和孩子的安全，存在安全隐患。2多户业主的窗户存在下雨漏水情况，向物业反映了N次，长达三年之...,1648705511,117.136.120.*,已办理,已办理,线下交办,0,0,滕州市委书记,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,2,1648869402, 北京市,,,False,2022-03-31
6,13975198,6426087,577,2,4.0,116,W***,隔离酒店影响小区生活,广西凭祥市南大路，好家思红木展厅，改造成隔离酒店，影响到好家居小区的生活，小区几百人进出都同一条通道，必经<label style='...,1648704588,117.181.140.*,待回复,待回复,未交办,0,0,广西壮族自治区党委书记刘宁,投诉,企业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648869402, 北京市,,,False,2022-03-31
7,13975129,6426154,2340,1,12.0,116,x***,疫情期间转院合肥交通,"经多次沟通，乡镇道路封闭无法通行，或通行后，也需隔离数天。要求在含山高速出口交接病人，给看病带来诸多不便。
疫情期间，必要管控可以理解...",1648704301,120.204.76.*,已办理,已办理,未交办,0,0,含山县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648869402, 上海市,,,False,2022-03-31
8,13974915,3122807,5064,5,,0,张***,把公交车变成两室,我想要避免以后再发生这样悲剧应该把公交车驾驶员的位置和公交车车厢完全隔离开就完全可以避暑这种危害公共交通安全的事情发生了。,1648703365,183.197.137.*,待回复,待回复,未交办,0,0,交通运输部部长、党组副书记李小鹏,建言,,客户端,,,,,0,1,,,,,,,0,0,1648711119, 河北省 张家口市,,,False,2022-03-31
9,13973391,4719691,541,2,13.0,0,春***,西青区杨柳青镇时代华庭防疫政策不力,我是西青区杨柳青镇时代华庭3号楼2门的居民，昨天偶然听社区物业保洁人员说我们楼里的3号楼2门3xx的住户是隔离人员，但是我们从未见到该...,1648696174,60.25.203.*,已办理,已办理,线上交办,0,2,天津市委书记李鸿忠,投诉,环保,手机浏览器,,,,,0,1,,,,,,,0,0,1648798875, 天津市,,,False,2022-03-31
0,13973190,5698898,5113,5,7.0,0,w***,康居西城周边新建停车场长时停工且周围拥堵严重,高新区康居西城周边在去年开始陆续修建几个停车场，现已彻底停工好几个月，已看不到任何二次动工迹象；同时康居西城周边和保税区入库附近、大学城东路沿线等地停车占道占用了实际道路一半以上，尤其康安路单向双道的...,1648695384,183.230.19.*,已办理,已一次评价,未交办,0,0,重庆高新区党工委书记熊雪,建言,城建,PC浏览器,,,,,0,1,,,4.6667,4.0,5.0,5.0,0,0,1648798875, 重庆市,,,False,2022-03-31
1,13973076,4991450,539,2,7.0,0,苏***,京深路噪音扰民,家住房山区良乡镇旭辉城小区，小区南侧紧挨京深路，由于小区是后建设小区，京深路过往车辆噪音扰民，咨询相关部门，希望增设隔离板，较少噪音扰...,1648694959,1.202.145.*,已办理,已办理,线下交办,0,1,北京市委书记蔡奇,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648798875, 北京市,,,False,2022-03-31
2,13972223,3349923,2383,6,6.0,0,流***,疫情防控,尊敬的领导您好，想咨询一下，我在北京工作，过年没回家，清明节驾车从北京经大广高速-》连霍高速至兰考南高速口，持有48小时核酸检测证明和顺义区（光明街）的社区开具的证明，是否可以下兰考南高速口，是否会被...,1648691534,103.131.153.*,已办理,已办理,未交办,0,0,兰考县委书记李明俊,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1648713172,热心网友,,,False,2022-03-31
3,13970926,6423817,2827,2,4.0,116,c***,粤美特大厦物业,疫情期间，自己还在隔离酒店，不能到粤美特大厦工作所在地开车离开地下停车场。,1648684291,120.229.54.*,办理中,待回复,线上交办,0,0,南山区委书记,投诉,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648794737,热心网友,,,False,2022-03-30
4,13970882,4043103,2435,2,7.0,0,长***,怡善苑物业私自设置隔离桩,怡善苑物业在小区各个楼下私自设置隔离桩，并且没有公布设置隔离桩信息，...,1648683791,39.144.181.*,已办理,已办理,线下交办,0,0,长垣市委书记范文卿,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648716406, 北京市,,,False,2022-03-30
5,13970731,1191651,2484,5,6.0,0,永***,疫情一直困扰着我们,您好领导，我作为我们永城的一名市民，我想为我们的疫情控制提出一点建议不知道合不合适，每次小区出现重风险地区过来的人整个小区都会封闭，为什么刚进入永城卡点或者下高速时看到他是从重风险地区回来的直接把他们...,1648682380,106.33.187.*,已办理,已办理,未交办,0,1,永城市委书记高大立,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1648691330, 河南省,,,False,2022-03-30
6,13968751,4081480,564,6,6.0,0,W***,龙岩市西陂罗龙中路辅道旁长期违停安全隐患,如图1等常发生违停的地方还没有安装隔离石墩，以及有几处石墩数不够，有些车辆依旧强行停进人行道，请问是否可以加装？望有关部门实施长效机制...,1648648829,110.88.242.*,待回复,待回复,未交办,0,1,福建省省长赵龙,求助,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648776483, 福建省 龙岩市,,,False,2022-03-30
7,13968337,2454713,1779,6,6.0,0,善***,南丰大道二巷汽车违章乱停乱放问题,白天堵到晚上 本来就狭小的小巷两边无时无刻不是停着车 导致非常拥堵 已经反映过很多次了，请领导在道路中间加上隔离栏 解决一下困扰多年的...,1648646549,139.207.169.*,已办理,已办理,未交办,0,0,新都区委书记,求助,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1648792164, 四川省 成都市,,,False,2022-03-30
8,13967770,3050731,1368,2,7.0,0,W***,物业无视业主侵占小区内活动区域改成停车场,小区住户对此改动非常不满，小区内有住户近1000余户，院内不但有超市车辆进出，还有临时停车位，本来院内空间有限，现在又把三分之一的宽度隔离</labe...,1648643272,111.19.43.*,已办理,已办理,未交办,0,0,西安市市长李明远,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1648719260, 陕西省,,,False,2022-03-30
9,13966768,6418347,2818,6,12.0,0,鸿***,癌症转移复发患者，申请住院困难,现在患者黄疸严重，明显恶心呕吐，身体虚弱无力，住在发热门诊隔离病房，希望得到正确处理和安排。,1648637103,117.136.12.*,已办理,已办理,未交办,0,0,黄埔区委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648719260, 广东省 广州市,,,False,2022-03-30
0,13966210,6421428,561,6,12.0,0,邵***,安徽天长市返乡隔离费用,安徽滁州市天长市风险地区返乡需要隔离的，隔离费用过高我承受不起，要4...,1648633987,120.242.21.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648713172, 北京市,,,False,2022-03-30
1,13966175,3309330,540,6,7.0,0,J***,蓝天国际幼儿园门口辅路暂时设置人行道的建议,建议：在现状道路南侧隔离出人形道，人车分离，避免交通事故发生,1648633764,36.112.45.*,办理中,待回复,线下交办,0,0,北京市市长陈吉宁,求助,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648714201, 浙江省 杭州市,,,False,2022-03-30
2,13965485,2197841,1113,2,12.0,116,胖***,咨询,如到潍城区上班回来奎文后是否需要隔离？需要提供什么材料？,1648630319,182.46.2.*,已办理,已办理,未交办,0,0,潍坊市委书记田庆盈,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648779371, 山东省 济南市,,,False,2022-03-30
3,13965416,6420931,569,6,2.0,0,2***,2022年清明节间北京低风险地人进出郑政策？,"现咨询问题如下：
截止到2022年3月30日或看到留言当日，清明节期间，北京低风险地区人员是否可以进出郑州低风险地区（如管城区）、什么政策、是否需要隔...",1648630005,223.104.40.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648692104, 北京市,,,False,2022-03-30
4,13965296,6420931,539,6,2.0,0,2***,2022年清明节郑州低风险人员进京政策？,现咨询问题如下：截止到2022年3月30或看到留言当日，清明节期间，郑州低风险人员是否可以进北京，什么政策，是否需要隔离，除48h核酸...,1648629502,223.104.40.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648692104, 北京市,,,False,2022-03-30
5,13965249,6367559,599,2,6.0,0,W***,长春北路博学院书香门第晚上火车鸣笛声大扰民,诉求：1、安装隔音隔离设施。2、对火车操作人员进行教育，夜间不允许鸣笛。,1648629244,110.152.50.*,待回复,待回复,未交办,0,0,新疆维吾尔自治区党委书记马兴瑞,投诉,交通,微信小程序,,,,,0,1,,,,,,,0,0,1648695083, 新疆维吾尔自治区 乌鲁木齐市,,,False,2022-03-30
6,13964940,5372401,1786,2,7.0,0,k***,违建-私自占用高层结构板,双流区黄河北路空港陆号三期4单元，部分业主装修时私自占用结构板；物业未及时制止，目前部分业主已在结构板上封闭隔离房间并装修完成。建议规...,1648627809,182.150.56.*,已办理,已办理,线下交办,0,0,双流区委书记,投诉,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648779371, 四川省 成都市,,,False,2022-03-30
7,13964617,5720951,2488,1,14.0,0,高***,高考体检,我现在在郑州，县体检让回去隔离等待体检，时间与报考单招学校考试时间冲突，希望能申请延期体检补检。,1648626206,223.104.19.*,已办理,已办理,未交办,0,0,睢县县委书记,咨询,教育,客户端,,,,,0,1,,,,,,,0,0,1648780877, 河南省 郑州市,,,False,2022-03-30
8,13964306,6355836,585,5,12.0,0,鲁***,关于外省返黔人员集中隔离的建议,你好，近期我省贵阳，六盘水都发现外省人员返黔阳性病例，为了保障我省人民的健康安全，不影响本地人的生活，不影响部分行业复工，故建议外省返黔人员一律集中隔...,1648624648,39.144.227.*,待回复,待回复,未交办,0,0,贵州省委书记谌贻琴,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1648692104, 北京市,,,False,2022-03-30
9,13964128,6420336,591,5,14.0,0,答***,延期举行事业单位考试,但是现在西安、宝鸡的管控政策需要隔离，这对前来考试的学生来说是一笔很大支出。而且其行程码上可能带星号，如何回去也是一大问题。,1648623887,42.93.150.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,建言,教育,客户端,,,,,0,1,,,,,,,0,0,1648691330, 甘肃省 兰州市,,,False,2022-03-30
0,13964025,6419289,551,6,9.0,0,W***,回家备耕,我是松原市长领县东领乡村朝阳村九祖村民，自3月3日来长春工地打工，从11号到29号，在酒店隔离，所有核酸检测，一切正常，马上四月开始备...,1648623479,123.172.16.*,办理中,待回复,线下交办,0,1,吉林省委书记景俊海,求助,三农,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648692104, 吉林省 吉林市,,,False,2022-03-30
1,13963067,6270938,977,6,11.0,0,冰***,劳动合同试用期内办理离职企业拖到转正不给离职,日提出离职申请，想于3月28日完成离职手续，试用期亦是员工对企业的选择，根据《劳动法》试用期内提前三天提出离职申请即可，但是公司部门领导无理由压滞本人离职日期，不予办理离职手续，目前疫情当前本人也是积...,1648618377,114.95.234.*,已办理,已一次评价,未交办,0,0,奉贤区委书记庄木弟,求助,就业,PC浏览器,,,,,0,1,,,2.2,1.0,3.0,3.0,0,0,1648691330, 上海市,,,False,2022-03-30
2,13962895,6419494,1367,2,1.0,0,9***,莲湖区梨园路西段机动车违规停放影响交通,建议加强对违停车辆的治理，放置非机动车道隔离墩，保证市民、车辆通行安全。谢谢。,1648617564,113.140.0.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,投诉,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1648706853, 陕西省 西安市,,,False,2022-03-30
3,13962649,6419496,5069,5,,116,Z***,关于疫情防控的建议,"2、商场、公共交通等枢纽，提前扫码进入，可以快速流调；
3、细化居家隔离要求，比如西安，居家<label style='color:r...",1648616270,112.65.12.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,PC浏览器,,,,,0,1,,,,,,,0,0,1648629550, 上海市,,,False,2022-03-30
4,13962362,2532946,3547,1,6.0,0,W***,咨询,书记你好，我是大货司机拉煤往返康平到昌图县内，家住三江口镇刘塘坊村，车队放假，本人现在想回家，联系了村镇，要必须单独隔离，可以居家<l...,1648614807,117.136.5.*,已办理,已一次评价,未交办,0,0,昌图县委书记,咨询,交通,微信小程序,,,,,0,1,,,4.0,4.0,4.0,4.0,0,0,1648707795, 辽宁省 沈阳市,,,False,2022-03-30
5,13962308,6419042,1786,2,6.0,0,李***,花园路二段交叉口影响人民人身安全！,主要原因就是花园路二段的隔离带断点设置不合理！它设置在了售楼部门口！方便客户购房需求！但阻碍了上千业主回家方便的需要！请相关部门给予一...,1648614515,118.125.50.*,已办理,已办理,线下交办,0,1,双流区委书记,投诉,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648633405, 四川省 泸州市,,,False,2022-03-30
6,13962299,6419234,4219,2,5.0,0,X***,上虞天玥开元名都大酒店隔离饭菜不达标,1.盒饭品质极差 高消费换来的是低标准的饭菜 有忌口无法更改 2.很多房间没有水 订购食物送达效率极低 3.有人因为饭菜过敏 身体不适 找不到工作人员解决 4.不允许快递或外卖 很多日常需求的物品买不...,1648614472,115.226.38.*,已办理,已办理,未交办,0,0,上虞区委书记,投诉,旅游,客户端,,,,,0,1,,,,,,,0,0,1648706853, 浙江省 绍兴市,,,False,2022-03-30
7,13962237,6419207,4219,2,5.0,0,临***,上虞天玥开元酒店隔离环境恶劣,1.盒饭品质极差 性价比极低 有忌口并无法更改 A和B套餐价格不一 内容却完全一样 2. 很多房间没有水 订购食物效率极其缓慢 3. 生活不方便 有同学过敏 身体不适 第一时间根本找不到人解决 4. ...,1648614066,223.104.247.*,已办理,已办理,未交办,0,0,上虞区委书记,投诉,旅游,客户端,,,,,0,1,1.0,,,,,,0,1,1648697212, 北京市,,,False,2022-03-30
8,13962151,6412172,4219,2,12.0,0,亲***,隔离出现各种问题不管不问不解决,我们住在天玥开元名都大酒店，，1这里的隔离餐简直唬弄的有点太过分了，40的中午餐成本不到10块，真的特别恶心。,1648613624,122.224.41.*,已办理,已办理,未交办,0,0,上虞区委书记,投诉,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1648633405, 浙江省 绍兴市,,,False,2022-03-30
9,13962094,2825665,2888,6,9.0,0,z***,建设通讯,在家里就像以外界隔离。想求助国家帮忙我们村屯。建设通讯。让村民生活有所改变。得到保障。村里面有老人小孩。没有信号的话，去山里面做事。希...,1648613352,112.96.59.*,已办理,已办理,未交办,0,0,博罗县委书记,求助,三农,客户端,,,,,0,1,,,,,,,0,0,1648634386, 广东省 广州市,,,False,2022-03-30
0,13961593,6418389,566,5,11.0,0,庐***,关于江西省中级会计资格考试增加补报名的建议,我省中级会计考试报名时间为2022年3月10日至3月28日，其中大部分时间正值疫情反弹我省全民抗疫的时期，许多考生都积极配合我省防疫政策居家亦或是集中...,1648610981,117.41.200.*,办理中,待回复,线下交办,0,0,江西省省长叶建春,建言,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1648625522, 江西省 赣州市,,,False,2022-03-30
1,13961247,1789773,593,6,9.0,0,愿***,春耕求助,兰州新区现在是低风险区，要是回去还要隔离，会误了农时，还请帮助解决为盼。,1648609563,39.144.210.*,已办理,已一次评价,线上交办,0,0,甘肃省委书记尹弘,求助,三农,微信小程序,,,,,0,1,,,2.2,1.0,3.0,3.0,0,0,1648689418, 北京市,,,False,2022-03-30
2,13961059,3162137,541,2,2.0,0,t***,河西区下瓦房街道不作为,她们回复：不能，还要找西青并还得按黄码要求在家隔离！这种工作态度是不是形式主义？是不是不担责任的应付工作？拿老百姓正常诉求当儿戏。这是...,1648608833,106.47.127.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,投诉,政务,客户端,,,,,0,1,,,,,,,0,0,1648708082, 湖南省 长沙市,,,False,2022-03-30
3,13961043,3822873,1372,6,2.0,0,豆***,疫情防控政策,通过电话咨询宝鸡市相关区县（例如眉县），目前只要是外省（无论中高风险还是低风险）返回的全部集中隔离，费用自理，请问这个政策合理吗？,1648608756,222.208.233.*,已办理,已办理,未交办,0,0,宝鸡市市长王勇,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648708563, 四川省 达州市,,,False,2022-03-30
4,13960800,6340888,1337,5,12.0,0,W***,对于疫情防控区间入昆人员的管理,领导你好，对于没有48小时核酸检测阴性报告的返昆人员，进行强制核酸，并控制在车站或机场临时隔离点进行等待核酸结果，为阴性后再放行。这是...,1648607951,106.61.229.*,已办理,已办理,未交办,0,0,昆明市委书记刘洪建,建言,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1648624046, 云南省 昆明市,,,False,2022-03-30
5,13960550,5662973,1033,5,7.0,0,W***,持续不断加强我市所有道路路面提升改造及建议,另外，在给我市所有道路路面实施“白改黑”时我还建议给所有道路都安置尽可能多的智慧型道路交通设施如智慧型公路情报板、智慧型视线诱导标志以及在路面上安置各种地灯之照明设施、画智慧交通标线以及给路中央的<l...,1648606994,114.106.26.*,已办理,已办理,未交办,0,0,蚌埠市委书记黄晓武,建言,城建,微信小程序,,,,,0,1,,,,,,,0,0,1648634386, 安徽省 滁州市,,,False,2022-03-30
6,13960440,2135632,843,6,2.0,0,崔***,关于隔离期间费用问题，,由于疫情原因，目前在代县洋成商务酒店隔离，老百姓种地的，买个社保和医保都困难，去哪找钱了，<label style='color:re...,1648606571,1.71.236.*,待回复,待回复,未交办,0,0,忻州市委书记朱晓东,求助,政务,客户端,,,,,0,1,,,,,,,0,0,1648691330, 山西省 太原市,,,False,2022-03-30
7,13960198,6417885,539,6,2.0,0,Y***,北京健康宝使用求助,我3月14日从香港抵达上海，在上海已集中隔离14天结束，无任何异常，核酸检测多次均为阴性，目前在上海+7酒店继续补足北京入境所需的21...,1648605557,216.241.241.*,已办理,已办理,未交办,0,1,北京市委书记蔡奇,求助,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648888281,热心网友,,,False,2022-03-30
8,13959845,6417838,826,5,7.0,0,青***,中华大街车道未安置隔离栏杆影响居民出行安全,我市大部分街道路段机动车和非机动车之间都有隔离栏杆，但是育才街和中华大街和平路至胜利路段机动车道和非机动车道之间没有<label st...,1648603915,111.11.101.*,已办理,已办理,未交办,0,0,衡水市市长董晓航,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648635253, 河北省 衡水市,,,False,2022-03-30
9,13959798,5465666,3902,6,11.0,0,A***,疫情解除时间,现在五次核酸检测已做完，没有星号去外地就不用隔离了吧,1648603630,223.104.193.*,已办理,已办理,未交办,0,0,黄岛区委书记,求助,就业,客户端,,,,,0,1,,,,,,,0,0,1648624551, 北京市,,,False,2022-03-30
0,13959766,6417828,1101,6,12.0,0,下***,规培生疫情期间被隔离在家,您好，我是济南市中医院规培生，周末休班，因家中有事回家一趟，第二天因为疫情原因，家那边被封，现在半个月过去，火车公交仍然不通，这种情况怎么处理，现在家这边附近可能疫情又出现，济南也出现疫情，对于别的市...,1648603494,39.74.111.*,已办理,已一次评价,未交办,0,0,济南市委书记刘强,求助,医疗,客户端,,,,,0,1,0.0,,4.0,4.0,4.0,4.0,0,3,1648624046, 山东省 济南市,,,False,2022-03-30
1,13959570,2922018,551,5,2.0,0,W***,合理利用国家资源，避免浪费,辽源煤校（原名原地址），地处辽源市西安区最北段，此处地块已经闲置几年了，再放下去就是危楼危房，结合区域状况和此次疫情建议此处改造成辽源城北医疗养老中心，平时医疗养老，疫情中可以做<label styl...,1648602461,218.94.83.*,办理中,待回复,线上交办,0,0,吉林省委书记景俊海,建言,政务,微信小程序,,,,,0,1,,,,,,,0,0,1648624046, 江苏省 南京市,,,False,2022-03-30
2,13959342,5195814,1325,6,7.0,0,秋***,拆违和维护违建者权益无关,1，（贴白瓷墙系该两户业主加建在燃气主管道上承重墙）此图是第一次修违建时留下照片，后因燃气泄漏重新翻建时把占压燃气主管道承重墙全部掩盖，我反复诉求就是要求拆除两家修建这个分隔墙，还原房开当时修建不锈钢...,1648601033,117.188.11.*,已办理,已办理,未交办,0,0,贵阳市委书记胡忠雄,求助,城建,客户端,,,,,0,1,1.0,,,,,,0,1,1648697082, 北京市,,,False,2022-03-30
3,13958843,6211368,540,6,1.0,0,t***,北京市海淀区双泉堡派出所封停手机号，寻求解决,由于疫情期间，我在山东隔离，所以我在附件中提供相关资料。麻烦能尽快处理我这这件事。尽快恢复 手机号的正常使用。 谢谢。,1648597241,27.192.161.*,已办理,已办理,线下交办,0,1,北京市市长陈吉宁,求助,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648624046, 山东省 潍坊市,,,False,2022-03-29
4,13958444,6354922,947,6,7.0,0,陈***,隔离工地辞工不补贴农民工隔离费,"本人在中建8局越界锦和尚城(徐汇区田林路140号)工地从2月25日干活至3月30日，上海开始浦东浦西分区隔离。
工地老板从3月29日辞...",1648592747,114.85.149.*,已办理,已办理,未交办,0,0,徐汇区委书记曹立强,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1648630430, 上海市,,,False,2022-03-29
5,13958094,6417314,1017,2,2.0,0,W***,境外归国人员隔离问题,您好，我是在上虞天玥开元名都大酒店隔离的人，我想投诉这里的餐食收费不合理问题以及餐食质量问题，我们的餐食档位分为100和80元每天，但...,1648575020,115.224.179.*,已办理,已办理,未交办,0,0,绍兴市委书记盛阅春,投诉,政务,客户端,,,,,0,1,,,,,,,0,0,1648706853, 浙江省 绍兴市,,,False,2022-03-29
6,13957914,6417166,591,6,2.0,0,W***,请问陕西省事业单位考试可以延期吗,2、公告发布于3月25日，距离考试实际不满16天，刨去考试1天，带星中高风险区14天隔离，只剩不到1天准备出发时间，本身不合理。,1648569966,223.104.170.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,求助,政务,微信小程序,,,,,0,1,,,,,,,0,0,1648692104, 北京市,,,False,2022-03-29
7,13957629,6416946,554,5,20.0,0,H***,疫情下提高本省人均收入并引导企业到来的想法,现在由政府创办网站，年轻人只需要在家，即便是隔离期间也可以进行办公，需要上门的工作只要有当天核酸证明也可上门一对一。有工作的可以在闲暇...,1648567115,111.40.151.*,办理中,待回复,线下交办,0,1,黑龙江省省长胡昌升,建言,金融,黑龙江省政府网站,,,,,0,1,,,,,,,0,0,1648625093, 黑龙江省,,,False,2022-03-29
8,13957517,6410561,1388,6,7.0,0,金***,甘肃省工业经济和信息化研究院占用宗地面积,3，院子里消防通道被车辆常年停放并堵死，4，小区被隔离开，从另外小门出入，无门禁，疫情期间除了社区（偶尔有人并不是一直在也不是没有）以...,1648566287,118.181.161.*,已办理,已一次评价,未交办,0,3,兰州市市长张伟文,求助,城建,手机浏览器,,,,,0,1,1.0,,1.0,1.0,1.0,1.0,0,1,1648624046, 甘肃省 兰州市,,,False,2022-03-29
9,13957462,5054963,599,6,1.0,0,碎***,疫情隔离,我想咨询一下西安莲湖区回乌鲁木齐水磨沟区，需要集中隔离吗？问了两个社区，每个社区回答的不一样，就想确认一下。,1648565916,112.43.18.*,待回复,待回复,未交办,0,1,新疆维吾尔自治区党委书记马兴瑞,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1648631917, 上海市,,,False,2022-03-29
0,13957070,2852920,874,1,2.0,0,W***,隔离酒店后门在小区内,沈阳市于洪区白山路16号，景致商务酒店被用于隔离酒店，其后门开于小区内，并被小区业主拍摄到有人员进出，请求关闭其后门。,1648563706,119.108.144.*,已办理,已办理,未交办,0,0,沈阳市市长吕志成,咨询,政务,微信小程序,,,,,0,1,0.0,,,,,,0,2,1648633257, 辽宁省 沈阳市,,,False,2022-03-29
