,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
3,14172382,6533381,539,1,6.0,0,b***,上海去北京中转咨询,我是3月1号从国外入境，一直在上海的酒店隔离21天，隔离期间吉林老家疫情爆发，隔离结束后不允许返回，继续隔离。,1650099317,116.227.166.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1650175731, 上海市,,,False,2022-04-16
4,14170982,6532537,555,5,6.0,0,V***,建议物流大车进行人车分离 分段运输,尊敬的李书记：您好，我是一名关心上海疫情的网民。,1650095236,61.163.97.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1650161244, 河南省 郑州市,,,False,2022-04-16
5,14169812,4334358,555,5,7.0,0,f***,坚持房住不炒、促进平稳健康发展,今年以来，上海市疫情笼罩、经济压力增大；而市外其他地区迫于房地产去化压力、出台了一些放松政策，影响尚不得而知。,1650091522,120.204.77.*,已办理,已办理,未交办,0,1,上海市委书记李强,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1650163742, 上海市,,,False,2022-04-16
6,14164057,4721992,970,6,6.0,116,W***,脑出血患者需要康复治疗,我姨夫高*于2月底突发脑出血位于上海松江区中心医院抢救，一直在重症监护室，到目前为止病情稳，医生建议转康复医院进行康复治疗，<labe...,1650075735,101.83.162.*,已办理,已办理,未交办,0,0,松江区区长李谦,求助,交通,微信小程序,,,,,0,1,0.0,,,,,,0,2,1650095353, 上海市,,,False,2022-04-16
7,14163859,4721992,1573,6,6.0,116,W***,上海脑出血患者转院老家康复该怎么处理,我姨夫高*于2月底突发脑出血位于上海松江区中心医院抢救，一直在重症监护室，到目前为止病情稳定，医生建议转回老家康复医院进行康复治疗，现...,1650074987,101.83.162.*,已办理,已办理,未交办,0,0,亳州市市长邓真晓,求助,交通,微信小程序,,,,,0,1,0.0,,,,,,0,2,1650095353, 上海市,,,False,2022-04-16
8,14163365,4843708,555,2,9.0,116,无***,村委不解决问题,上海市青浦区枫泾村社区统一订购没选择，本人了解夏阳街道其它村有统一物资代购，选择性较多，说是街道统一订购，我们却没有，给村书记打几次电...,1650072813,180.162.51.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,三农,手机浏览器,,,,,0,1,,,,,,,0,0,1650095353, 上海市,,,False,2022-04-16
9,14163331,4251781,1029,2,7.0,0,小***,周边居民群体反对黄河路与上海路交口西南角修建,尊敬的领导您好，我是印河湾业主，近期得知规划在上海路与黄河路交口西南修建超大泵站，我们小区和周边几个小区的居民都大为震惊，此站规模巨大...,1650072672,223.246.40.*,已办理,已办理,未交办,0,1,合肥市委书记虞爱华,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1650170587, 安徽省 宿州市,,,False,2022-04-16
0,14162791,1934060,1141,5,6.0,0,凡***,平顶山20路、10路公交延长到平顶山学院枢纽,平顶山公交线路普遍偏短，和北京上海城市公交有较大差距，就和河南省内郑州洛阳公交线路也有差距，不利平顶山市民公交出行，平顶山20路、10...,1650070040,120.216.239.*,已办理,已办理,线上交办,0,1,平顶山市委书记张雷明,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1650171684, 河南省,,,False,2022-04-16
1,14159970,6525372,555,2,11.0,0,W***,希望每个劳动者都能得到应有的尊重和报酬,领导您好，我是大四来上海实习。于2022年3月7日入职上*集团做前台的工作。因考虑到以后的事业发展于9日晚上向公司提出不去了。在职期间...,1650035716,222.71.46.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650095353, 上海市,,,False,2022-04-15
2,14159643,6525277,971,2,4.0,116,W***,货车司机情况反映,我是一位货车司机，目前在上海市金山区枫泾服务区十几天，之前到这里说是封高速，卸货地是封控区不给下，配合国家防疫，12号枫泾服务区已经贴...,1650034415,39.144.103.*,已办理,已办理,未交办,0,0,金山区委书记刘健,投诉,企业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650095353, 北京市,,,False,2022-04-15
3,14158516,6524815,556,5,2.0,0,h***,对保供工作的建议,望上海市可以考虑一下，谢谢,1650030723,117.143.119.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1650095353, 上海市,,,False,2022-04-15
4,14156549,3178432,555,6,12.0,116,d***,就医配药,我爱人是长期糖尿病患者，年78，（我80周岁）我家就住在上海静安区中心医院旁边，但近期医院无限期停诊，药已不多了，社区居委会也帮助去社...,1650023645,36.156.86.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1650095353, 北京市,,,False,2022-04-15
5,14156136,6523619,555,2,2.0,116,W***,上海市浦东新区金桥新村居委会,上海市浦东新区金桥新村周边有小区已发了3-5次菜。小区物资一直没有送达。居民前往居委会询问情况未果。接龙团购混乱无序，天天大门口聚集。,1650021941,101.88.29.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,政务,微信小程序,,,,,0,1,,,,,,,0,0,1650095353, 上海市,,,False,2022-04-15
6,14155144,2455206,2745,2,2.0,0,W***,关于上海等疫情地区务工人员临时救助工作,领导你好，本人是清水县丰望乡徐山村村民，由于家庭困难，来上海卖苦力打工，由于近期上海...,1650017886,39.144.44.*,已办理,已办理,未交办,0,2,清水县委书记,投诉,政务,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650102003, 北京市,,,False,2022-04-15
7,14154396,6494506,1325,6,14.0,0,W***,花溪恒大文化旅游城学校问题,去年在花溪恒大文化旅游城买了一套房子，当时说是2021年9月份由上海交大开班，最后学校没修好，就安排就近读，说2022年9月份正常开班...,1650015065,1.204.119.*,已办理,已办理,未交办,0,0,贵阳市委书记胡忠雄,求助,教育,微信小程序,,,,,0,1,,,,,,,0,0,1650092086, 贵州省 贵阳市,,,False,2022-04-15
8,14153564,6522174,953,6,9.0,116,Z***,请关注务工租房无法做饭的生活保障,也希望上海早日战胜疫情！,1650012700,183.193.171.*,已办理,已办理,未交办,0,0,普陀区委书记姜冬冬,求助,三农,手机浏览器,,,,,0,1,,,,,,,0,0,1650095353, 上海市,,,False,2022-04-15
9,14152825,6496350,557,2,4.0,0,Z***,无培训资质，仍开展线下招生，拒绝退款,投诉上海恒企教育培训有限公司南京百家湖分公司(后简称该机构)，本人于2019年11月28日在线下报名交钱，报名成人自考大专学历提升，后...,1650010614,180.102.252.*,已办理,已办理,线上交办,0,0,江苏省委书记吴政隆,投诉,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1650244674, 江苏省 苏州市,,,False,2022-04-15
0,14152373,6517999,556,6,2.0,116,r***,外地来沪人员去机场通行证办理,我们一行两人于3月来上海出差，居住于闵行区联航路1666号博乐诗服务公寓（021-52237976），属于闵行区浦江镇（021-642...,1650009453,94.177.118.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1650095353,热心网友,,,False,2022-04-15
1,14150654,6496350,981,2,14.0,0,Z***,无学历办学培训资质，仍开展线下招生，拒绝退款,投诉上海恒企教育培训有限公司南京百家湖分公司(后简称该机构)，本人于2019年11月28日在线下报名交钱，报名成人自考大专学历提升，后...,1650004886,180.102.252.*,已办理,已办理,线上交办,0,0,南京市委书记韩立明,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1650244674, 江苏省 苏州市,,,False,2022-04-15
2,14150154,6519980,1407,6,11.0,0,9***,请领导酌情延后考试时间,我通过关注甘肃省的人才引进工作，发现其它地州市已经公布了面试时间，我知道我市的面试时间也快了，但是，我身在上海，目前<label st...,1650003446,117.136.120.*,已办理,已办理,未交办,0,0,定西市委书记戴超,求助,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1650074019, 北京市,,,False,2022-04-15
3,14149828,5064626,561,6,7.0,0,Z***,关于调研宁国城市发展的请求,宁国是一座山水型工贸城市，工业经济发达而且生态环境绝佳，宁国地理位置好，地靠杭州，离南京，上海的直线距离不到300公里，被誉为安徽最像...,1650002439,36.63.172.*,已办理,已一次评价,未交办,0,1,安徽省委书记郑栅洁,求助,城建,手机浏览器,,,,,0,1,,,3.6667,3.0,4.0,4.0,0,0,1650169055, 安徽省 合肥市,,,False,2022-04-15
4,14149199,6519486,980,6,11.0,0,W***,拖欠工资 说4月十号发工资结果把我拉黑,上海振华重工长兴分公司，本人在该公司入职工作四天，工作前正式培训了，也签订了劳务合同，自三月十号开始拖欠工资，目前拖欠本人22年3月2...,1650000480,27.186.14.*,已办理,已办理,未交办,0,0,崇明区区长缪京,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650095353, 河北省 保定市,,,False,2022-04-15
5,14148995,6436989,2364,2,11.0,0,W***,请帮忙追回拖欠工资,本人于2021年9月27日-2021年11月19日在上海牧客网络科技有限公司河南分公司担任谷歌seo一职，在11月14日签订离职申请书...,1649999807,123.14.73.*,已办理,已办理,未交办,0,0,中原区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650091992, 河南省 郑州市,,,False,2022-04-15
6,14144910,3167849,4667,2,1.0,0,李***,消防安全隐患,"上海风领新能源有限公司河南分公司兰考塔筒制造基地内存在消防安全隐患具体：
1、厨房内存放大量液化气并无消防安全管理措施；
2、厨房和宿...",1649988666,180.106.50.*,待回复,待回复,未交办,0,1,兰考县县长丁向东,投诉,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1650198825, 江苏省 苏州市,,,False,2022-04-15
7,14144147,6516317,977,1,14.0,0,x***,高校改名,上海应用技术大学近几年发展迅猛，且与奉贤密切合作，但其“应用技术”的名字相对没有那么响亮，由于其坐落在海湾镇，是否考虑将其改名为“<l...,1649987113,61.152.193.*,已办理,已一次评价,未交办,0,1,奉贤区委书记李政,咨询,教育,手机浏览器,,,,,0,1,,,4.7,5.0,5.0,4.0,0,0,1650072060, 上海市,,,False,2022-04-15
8,14143730,3651039,952,2,11.0,0,W***,拖欠工资和公积金,本人于2021年11月11日至2022年4月14日在学透通医疗科技(上海)有限公司从事Java开发工作，目前该单位拖欠本人2022年1...,1649986192,139.227.187.*,待回复,待回复,未交办,0,0,静安区区长王华,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650072060, 上海市,,,False,2022-04-15
9,14143490,2421057,1289,1,14.0,0,漫***,2022成都市事业单位公开招聘考试时间,933名工作人员的考试之前的通知是2022.4.23考试，但是最近全国各地散发零星疫情，特别是上海疫情严重。请问目前这个考试的时间要推...,1649985615,139.204.34.*,已办理,已办理,未交办,0,0,成都市委书记施小琳,咨询,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1650017447, 四川省 成都市,,,False,2022-04-15
0,14139939,4051563,555,5,6.0,116,中***,应给长途司机隔离费补贴，实现降运费降菜价。,因为现在长途司机运物资给上海，需要回家隔离14天，不能工作，所以运费上涨数倍（比非疫情期间），导致菜价及各种物资价格上涨。,1649973563,106.34.200.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1650006553, 河南省 安阳市,,,False,2022-04-14
1,14139706,6513717,947,6,12.0,116,Z***,腹膜后脂肪肉瘤，急需住院手术切除治疗,从江西来上海就医，挂的复旦大学附属中山医院陆维祺主任的号，已开好住院单，因为疫情被困1个多月，患者现身体状况不好，吃不下，腹部肿瘤胀痛...,1649971508,61.129.101.*,已办理,已办理,未交办,0,0,徐汇区委书记曹立强,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1650006553, 上海市,,,False,2022-04-14
2,14137176,6509133,555,5,12.0,116,Z***,我想为抗疫出点主意,领导好，我是上海嘉定的一个普通市民。从我身边感受来看小区能做到所有人足不出户的难度很大，而且小区被封物资有限，使人们不得不求助外部的力...,1649947246,114.87.109.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1650006553, 上海市,,,False,2022-04-14
3,14136942,6491410,1396,6,9.0,0,任***,清水县救助在沪人员全员覆盖永清镇,我是甘肃省清水县永清镇暖湾村村民，3月2号我和老伴来沪打工，没上几天班，上海疫情暴发，现在困在<label style='color:...,1649946330,183.192.41.*,已办理,已一次评价,未交办,0,0,天水市市长王国先,求助,三农,手机浏览器,,,,,0,1,,,1.6,1.0,2.0,2.0,0,0,1650072740, 上海市,,,False,2022-04-14
4,14134524,5430750,557,6,7.0,0,W***,还我们清静的居住环境,1.要求在现有声屏障的基础上，参考上海市济阳路高架，为齐门北大街至东侧隧道出入口之间的高架路段安装全封闭隔音棚，同时对出入口采取遮蔽措...,1649938922,36.152.75.*,已办理,已一次解释,线上交办,0,0,江苏省委书记吴政隆,求助,城建,微信小程序,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1650072740, 北京市,,,False,2022-04-14
5,14132770,1246403,2747,1,11.0,0,有***,城镇职工养老保险转到城乡居民养老保险流程咨询,之前在上海上过一段时间班，现在回咱们老家了，是农村户口，想把城镇职工养老保险转到城乡居民养老保险，不知道流程，以及办理手续。希望看到后...,1649932225,36.142.178.*,已办理,已办理,未交办,0,1,甘谷县委书记,咨询,就业,微信小程序,,,,,0,1,,,,,,,0,0,1650007507, 北京市,,,False,2022-04-14
6,14132461,6509431,555,5,2.0,116,L***,关于管理，提几个不成熟的建议,作为上海市民，本人基于个人观察与思考，提几个不太成熟的建议。如有用，望参考：1. 不同地段的政府人力配比要调整。,1649930286,183.195.10.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1650006553, 上海市,,,False,2022-04-14
7,14130670,3434260,1029,1,6.0,0,致***,合肥市方兴大道东延龙兴大道最新进展咨询,书记好：方兴大道东延计划，从上海路到肥东024县道，这段已经修了好几年了。目前也还是有些进展缓慢。,1649921765,36.33.40.*,已办理,已一次评价,未交办,0,0,合肥市委书记虞爱华,咨询,交通,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1650014329, 安徽省 合肥市,,,False,2022-04-14
8,14130531,6507815,1049,6,7.0,0,c***,新松国樾府延期交房申请退款退房,按照合同约定，应书面通知开发商，但本人身处上海，由于疫情无法已书面通知开发商。以此文通知开发商解除合同（2022年4月11日已电话告知...,1649921125,101.82.96.*,已办理,已办理,未交办,0,1,阜阳市委书记孙正东,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1650014329, 上海市,,,False,2022-04-14
9,14128992,2318683,541,5,2.0,0,何***,推动和平和红桥区域整合优化的建议,近年来北京、上海和杭州等地进行几轮以区划调整促进资源再分配和优化，从而大力促进经济发展，实践经验已证明非常成功！建议我市能学习杭州和<...,1649913136,223.14.160.*,已办理,已一次评价,线上交办,0,0,天津市委书记李鸿忠,建言,政务,PC浏览器,,,,,0,1,,,3.7,4.0,3.0,4.0,0,0,1650010279, 山西省 太原市,,,False,2022-04-14
0,14128198,2921508,539,5,2.0,0,程***,建议,上海群众目前遇到了困难，我作为北京普通市民，想问问普通市民如果想提供一些力所能及的帮助，是否有相关的渠道？,1649909041,223.72.84.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,建言,政务,客户端,,,,,0,1,,,,,,,0,0,1650004526, 北京市,,,False,2022-04-14
1,14126109,6505349,2210,1,2.0,0,月***,疫情导致冷静期过后无法回宜昌办理离婚是否可延,"2月中已在婚姻登记处提交离婚申请，后回到上海。
现在离婚冷静期已过，由于上海</la...",1649899264,183.194.175.*,已办理,已办理,未交办,0,0,西陵区委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1649927401, 上海市,,,False,2022-04-14
2,14126105,6505619,873,6,7.0,0,A***,浑南区融创盛京宸院项目停工,沈阳现在可以有序复工，和融创工作人员沟通，回复说建筑材料都是在吉林和上海订的，由于那边疫情发不过来，不能复工。,1649899251,120.201.2.*,已办理,已一次解释,未交办,0,0,沈阳市委书记王新伟,求助,城建,客户端,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1650001405, 辽宁省 沈阳市,,,False,2022-04-14
3,14125299,4668855,1260,2,4.0,0,似***,彰泰郡外收,我于2018年7月购买南宁市领泰房地产开发有限公司的住宅，当时房开让我签订一份服务协议收取15万多元才允许买房，协议内容为上海锋铎有限...,1649894366,39.144.133.*,已办理,已办理,线下交办,0,0,南宁市市长廖立勇,投诉,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1650009566, 北京市,,,False,2022-04-13
4,14124367,6402763,3565,6,7.0,0,W***,彰泰郡,我在2019年购买彰泰郡房子时，彰泰郡收取了一笔9万多的服务费，收款单位是上海铎菱营销策划中心。彰泰公司的这种行为已经严重违反相关法律...,1649868801,116.252.162.*,办理中,待回复,线下交办,0,1,良庆区委书记,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650000100, 广西壮族自治区 南宁市,,,False,2022-04-13
5,14124309,6498787,2827,2,11.0,0,W***,被欠薪两个月，生活无法支撑，期间多次协商无效,在职期间，领导以深圳聚米股东间存在管理问题为由，清算破产，要求我签署至上海聚米信息科技有限公司，我未同意该要求，要求解除劳动合同并支付...,1649867314,116.22.1.*,办理中,待回复,线上交办,0,0,南山区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649906467, 广东省 广州市,,,False,2022-04-13
6,14124103,6505157,555,5,1.0,116,Z***,居民买菜困难的解决建议,"上海目前要解决的主要问题：（衣）食（住行），是“食”。
解决方式：超市。让超市定向服务几个小区。
理由：每个小区三公里内基本都有超市。...",1649864538,117.143.153.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1649901754, 上海市,,,False,2022-04-13
7,14124072,6504397,570,1,6.0,0,夏***,建议建设《南阳-漯河运河》,当前南阳和漯河的运河和港口都在建设当中；建设一条连接两地的运河不仅开拓两地的水路联系，还连接了中央规划《四横四纵两网高等级内河航道网》中的江淮干线和汉湘桂通道，使沿汉江可南抵武汉和沿淮河到达合肥、南京...,1649864207,125.35.48.*,待回复,待回复,未交办,0,0,河南省省长王凯,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1649999215, 北京市,,,False,2022-04-13
8,14122506,2572194,555,6,2.0,116,一***,普陀区南溪园,领导好，我是来自于上海市普陀区曹杨七村南溪园的居民，主要反映两个问题：1、本小区内部运力和物资都十分紧缺，居委会工作人员总共六名，且大...,1649853754,101.88.86.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,政务,微信小程序,,,,,0,1,,,,,,,0,0,1649901754, 上海市,,,False,2022-04-13
9,14120382,5662973,1033,5,7.0,0,W***,加紧加快整个淮上区全部到处实现城市化,目前整个淮上区还存在很多土地，为此我特别提倡要立刻加紧加快整个淮上区全部到处实现城市化，把整个淮上区凡是存在的土地全部都要立刻满满填补并开发利用，并且在加紧加快整个淮上区全部到处实现城市化的过程中建议...,1649841769,114.106.25.*,已办理,已办理,未交办,0,2,蚌埠市委书记黄晓武,建言,城建,微信小程序,,,,,0,1,,,,,,,0,0,1649951245, 安徽省 滁州市,,,False,2022-04-13
0,14117903,4616339,555,5,7.0,0,西***,上海发展谏言,疫情对上海上半年经济影响特别大，希望政府下半年拿出壮士断腕的精神发展经济，尤其是重大项目要加快实施，并启动新的一批项目。1、地铁、高速...,1649829091,223.70.164.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649843041, 北京市,,,False,2022-04-13
1,14115579,4121001,1029,1,7.0,0,欣***,新站高新区正荣商业还能不能动工 ,"尊敬的领导您好，
作为从上海回皖支援集成电路行业的技术人员，购房定居在新站职教城片区，我十分关心新站区的发展，现阶段新站区职教城片区商...",1649818245,36.33.40.*,已办理,已办理,未交办,0,0,合肥市委书记虞爱华,咨询,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649853723, 安徽省 合肥市,,,False,2022-04-13
2,14115051,6499805,555,5,7.0,116,陆***,防控建议,从上海现有的状况看，建议在做好现有疫情防控工作的同时，每天进行城市环境的大消杀，特别是对重点区域增加消杀次数，相信对消灭和阻断病毒的传...,1649816301,114.95.228.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649847414, 上海市,,,False,2022-04-13
3,14114683,1345157,567,1,7.0,0,巨***,巨野县合理合法的取得的宅基地不让盖房子,"尊敬的领导：
                  您好，我是菏泽市巨野县凤凰街道办事处一普通群众，父母含辛茹苦把我兄弟三人抚养成人，其中一个弟弟考上海...",1649814640,123.169.210.*,已办理,已办理,未交办,0,0,山东省委书记李干杰,咨询,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1649919040, 山东省 菏泽市,,,False,2022-04-13
4,14114107,6499356,555,6,12.0,116,王***,生活求助,本人于三月来上海寻找工作。疫情突然爆发，为了自身安全，以及不给国家添乱，就近找了个旅馆居住，本以为能很快解封，但已经过去一个月了，现在...,1649812138,180.164.66.*,已办理,已办理,未交办,0,1,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1649831060, 上海市,,,False,2022-04-13
5,14113626,2184123,556,6,9.0,116,相***,询问补贴,我是一名来沪务工人员，在上海杨浦区阜新路257号上海一建搞建筑，我们...,1649809918,101.84.158.*,已办理,已办理,未交办,0,2,上海市市长龚正,求助,三农,客户端,,,,,0,1,,,,,,,0,0,1649854739, 上海市,,,False,2022-04-13
6,14113538,6498396,574,5,14.0,0,W***,关于建议湖南自考延期举行,尊敬的湖南省政府、湖南省教育厅及自考办领导：您好，当前新冠疫情形势严峻，涉及上海、福建、四川、浙江、江苏、广东等多个省市，对于本次在湖...,1649809244,218.205.55.*,已办理,已办理,未交办,0,0,湖南省省长毛伟明,建言,教育,微信小程序,,,,,0,1,,,,,,,0,0,1649842994, 浙江省 绍兴市,,,False,2022-04-13
7,14111250,2617032,3899,6,7.0,0,z***,农民工讨薪,位于李沧区东川公路与金水路国际院仕港上海宝冶建设集团，下面的分包上海...,1649772781,223.104.20.*,已办理,已办理,未交办,0,1,李沧区委书记,求助,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1649906467, 湖北省 武汉市,,,False,2022-04-12
8,14110730,6497671,555,9,12.0,116,D***,表扬上海市虹口区广中三村居委会,我是一名中国致公党党员，在本次上海封控筛查期间，我参与了所在小区——上海</labe...,1649769758,101.224.140.*,已办理,已办理,未交办,0,0,上海市委书记李强,感谢,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1649851155, 上海市,,,False,2022-04-12
9,14109315,6497031,2745,1,11.0,0,黑***(已注销),清水县,前两天看到县民政局对在上海务工的清水人发放了疫情补贴资金，但是我村从来没有向村民宣传表达此事，清水县红堡镇蔡湾村的微信群里很多人询问此...,1649761957,60.164.5.*,已办理,已一次评价,未交办,0,3,清水县委书记,咨询,就业,手机浏览器,,,,,0,1,,,1.6,1.0,3.0,1.0,0,0,1649851218, 甘肃省 兰州市,,,False,2022-04-12
0,14108950,6488369,557,6,11.0,0,W***,企业停产4个来月，癌症家庭困难重重,换个角度讲那家遇到这种闹心事都非常着急，已经4个来月了，单位还是没有任何复产的信息，在加上疫情搞得我非常焦虑，原因是我家小孩在上海看病...,1649759803,112.20.92.*,已办理,已办理,线上交办,0,0,江苏省委书记吴政隆,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649926820, 江苏省 南京市,,,False,2022-04-12
1,14108360,6496350,557,2,14.0,0,Z***,无学历教育资质，但仍开办学历教育课程,投诉上海恒*教育培训有限公司(后简称该机构)，本人于2019年11月28日在线下报名交钱，报名地址为南京市江宁区新城发展中心1栋2**...,1649756227,180.102.252.*,已办理,已办理,线上交办,0,0,江苏省委书记吴政隆,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1649948118, 江苏省 苏州市,,,False,2022-04-12
2,14108007,1799127,1027,5,9.0,0,赤***,开启山地垦造耕地农光互补山区产业经济,在水库周边建老年公寓，引杭州、上海、南京、苏州、城市老人来赤羊旅游观光、休闲养生、避署、度假。,1649754675,183.151.68.*,已办理,已办理,未交办,0,0,丽水市委书记胡海峰,建言,三农,PC浏览器,,,,,0,1,,,,,,,0,0,1649840972, 浙江省 丽水市,,,False,2022-04-12
3,14107944,5049785,2827,6,14.0,0,李***,关于妈湾十九单元学校问题。,因本人全家从上海搬迁至深圳，目前在深圳仅此唯一房产，且家中有2孩，其1即将上小学。在非所购房产小区之外想要租房就读公立学校实在困难重重...,1649754337,183.46.195.*,办理中,待回复,线上交办,0,0,南山区委书记,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1649899964, 广东省 汕头市,,,False,2022-04-12
4,14107768,4778840,4181,5,20.0,0,q***,建议桐庐农商银行设立上海青浦支行,三通一达总部目前在上海青浦，桐庐农商行不能跨区域开展业务。不过目前桐庐农商行注册资本金已经突破5亿元门槛，超过银保监会的《农村中小银行...,1649753487,111.3.214.*,已办理,已一次评价,未交办,0,0,桐庐县委书记,建言,金融,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649853683, 浙江省 绍兴市,,,False,2022-04-12
5,14104727,4612201,1326,5,14.0,0,W***,上海交大学校什么时候开班,我是恒大文化旅游城四地块的业主，当初花一万多买这个房子是为了小孩能上上海交大的学校，现在小孩几月份读一年级了，学校还没着落，去教育局问...,1649739064,111.121.85.*,待回复,待回复,未交办,0,0,贵阳市市长马宁宇,建言,教育,微信小程序,,,,,0,1,,,,,,,0,0,1649836565, 贵州省 贵阳市,,,False,2022-04-12
6,14103773,2158767,555,6,2.0,116,p***,给上海市封闭抗疫配药难的求助建议！,"给上海市封闭抗疫配药难的求助建议！
1.目前许多居委会焦头烂额，只配有一辆助动车，确实没有能力跑比较远的医院帮居民配药，而小区志愿者很...",1649734348,101.88.137.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,政务,客户端,,,,,0,1,,,,,,,0,0,1649769596, 上海市,,,False,2022-04-12
7,14102897,6454626,967,1,11.0,0,a***,咨询补贴,我于2022年3月21日起在上海市浦东新区北蔡镇4567弄莲康苑参与封闭小区防疫工作已近一月，想咨询一下有没有防疫补贴。,1649731161,39.144.44.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,咨询,就业,客户端,,,,,0,1,,,,,,,0,0,1649769596, 北京市,,,False,2022-04-12
8,14102742,1528953,944,2,4.0,0,刘***,上海小度技术有限公司不守信用，不兑现承诺,上海小度技术有限公司3月底开展小度创世数字藏品促销活动，承诺消费者推广500人，免费空投故宫博物院数字藏品《听琴图》。,1649730602,219.146.86.*,已办理,已办理,未交办,0,0,黄浦区区长沈山州,投诉,企业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1649769596, 山东省 青岛市,,,False,2022-04-12
9,14100877,2379034,555,5,12.0,0,勇***,抗疫建言,只有没有流动，才能阻断感染源， 6：封控必须做好准备，建立网格员群，对于市民的生活必需品，在群里和网格员沟通，然后由志愿者进行投送，有病就医的，要有负责的网格员沟通120，确保有病可医，如果做到，15...,1649722273,39.144.100.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,建言,医疗,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1649768629, 北京市,,,False,2022-04-12
