,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
8,12632336,5586559,1377,6,14.0,129,W***,高一学生从西安回延安,我弟刘**就读于长安区现代职业技术学院高一，封城前2天学校已放假，因为封城孩子在家御景城6期表姐家住，一直核酸都是阴性，孩子一直想回家，现在延安政策是返回家后要去文安驿自费酒店<label style...,1642135274,111.21.173.*,已办理,已办理,线下交办,0,0,延安市委书记赵刚,求助,教育,微信小程序,,,,,0,1,,,,,,,0,0,1642222546, 北京市,,,False,2022-01-14 00:00:00
9,12632280,5586533,1220,6,12.0,0,r***,老人带孩子求深圳隔离酒店房间,我父亲做了胃切除手术，且患高血压和糖尿病，两个孩子分别为5岁和8岁，都需要照顾，需申请在深圳居家隔离。,1642135009,106.121.6.*,待回复,待回复,未交办,0,0,深圳市市长覃伟中,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642246158, 北京市,,,False,2022-01-14 00:00:00
0,12631976,5586278,1367,6,12.0,129,辛***,孕妇患者就医,我们之前的检查都是提前一个半月都预约好的，我去任何一家医院如何插队，且现在都是居家隔离根本不能出门，医院电话打不通眼看着我的NT时间就...,1642133538,61.185.197.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,求助,医疗,客户端,,,,,0,1,,,,,,,0,0,1642222546, 陕西省 西安市,,,False,2022-01-14 00:00:00
1,12631806,5586306,570,1,6.0,133,Z***,疫区送物资返回后健康码变红,需要做几次核酸，隔离多久才能变回绿码解除隔离。,1642132640,39.144.29.*,办理中,待回复,线上交办,0,0,河南省省长王凯,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1642148470, 北京市,,,False,2022-01-14 00:00:00
2,12631758,5586214,805,2,12.0,0,北***,被动的集中隔离新华区长安区政策区别,被动的集中隔离新华区长安区政策区别，1.1号天津返回石家庄，听到新闻服从政策进行集中...,1642132437,111.61.196.*,已办理,已办理,线上交办,0,0,石家庄市委书记张超超,投诉,医疗,客户端,,,,,0,1,,,,,,,0,0,1642389195, 河北省,,,False,2022-01-14 00:00:00
3,12631741,5586146,549,1,12.0,0,姚***,被动隔离需要收费吗？,本人一月11号从天津滨海新区回到辽宁朝阳，12号天津滨海新区被定为中风险地区13号接到电话说要去集中隔离。像这种情况属于被动<labe...,1642132370,36.129.31.*,已办理,已办理,线下交办,0,0,辽宁省委书记张国清,咨询,医疗,客户端,,,,,0,1,,,,,,,0,0,1642243300, 北京市,,,False,2022-01-14 00:00:00
4,12631732,5586194,1003,2,1.0,0,奇***,关于佛山回泰隔离问题,领导你好，关于佛山回泰州需要被集中隔离14天。我们回来的时候已经咨询过佛山防疫部，表示佛山已经在国家平台是低风险地区，而我们泰州的防疫...,1642132332,223.104.146.*,已办理,已办理,线上交办,0,0,泰州市委书记朱立凡,投诉,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642389195, 北京市,,,False,2022-01-14 00:00:00
5,12631724,5586151,1368,6,12.0,129,一***,核酸收费,我们是陕西省西安市硬科技产业园（位于西安市高新区上林苑七路硬科技企业社区）的一名员工，最近因为西安封城所以在宿舍隔离。我们园区自封闭后...,1642132305,1.83.124.*,已办理,已办理,未交办,0,0,西安市市长李明远,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642222546, 陕西省 西安市,,,False,2022-01-14 00:00:00
6,12631556,1409864,1369,6,6.0,129,M***,西安返回铜川,我到西安办事因疫情原因被困西安，现所在未央区已全区降为低风险区，临近春节，现申请返回铜川新区，但咸丰街道以整个西安有中高风险地区拒绝返回申请，若急需返回需进行14天自费集中<label style='...,1642131435,111.18.6.*,已办理,已办理,线下交办,0,0,铜川市委书记樊维斌,求助,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1642222546, 北京市,,,False,2022-01-14 00:00:00
7,12631507,5586075,2036,1,6.0,0,学***,疫情期间西安临潼区大学生放假返绥要求,西安临潼区属于低风险地区，现在学校开始统计返校人员，想问一下临潼区返回的大学生回绥后需要什么证明，是需要集中隔离还是居家<label ...,1642131228,113.140.6.*,已办理,已办理,未交办,0,0,绥德县委书记,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1642243039, 陕西省 西安市,,,False,2022-01-14 00:00:00
8,12631503,4650557,1962,2,1.0,129,永***,2022年1月14日画展街核酸检测问题,1.14全区核酸检测，天慧酒店作为隔离酒店大家都可以理解，但检测点队伍分配的不合理性实在是让人感到滑稽可笑又无奈，天慧壹号小区的人只需...,1642131215,61.185.165.*,已办理,已办理,未交办,0,0,鄠邑区委书记,投诉,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642222546, 陕西省 西安市,,,False,2022-01-14 00:00:00
9,12631234,2548342,1372,6,2.0,129,W***,求助费用减免,1月10号持48小时核酸阴性证明和健康绿码，到达宝鸡市火车站，现场又做了一次核酸检测（第二天显示阴性），填写防御安全承诺书，正常出站回到社区报备，1月11号晚七点，被送至酒店<label style=...,1642129916,123.139.81.*,已办理,已办理,未交办,0,0,宝鸡市市长王勇,求助,政务,客户端,,,,,0,1,,,,,,,0,0,1642222546, 陕西省 西安市,,,False,2022-01-14 00:00:00
0,12631220,5585814,569,5,14.0,0,月***,疫情期间 教师资格证是否可以省内异地考试,作为河南省内的一位普通人，疫情期间，对跨市流动人员，各地防控政策不同:有的地方有核酸证明即可，有的地方需要隔离等。建议:作为考生，20...,1642129852,106.34.6.*,待回复,待回复,未交办,0,1,河南省委书记楼阳生,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1642243039, 河南省,,,False,2022-01-14 00:00:00
1,12631192,4094983,1996,1,2.0,0,干***,关于河南省低风险区域回家疫情防控相关政策咨询,在某些社交平台上看到华阴市防疫政策对河南全省区域不分风险等级，回家政策一律集中隔离十四天是否属实？请问自驾车回家两码绿，核酸阴政策具体...,1642129757,1.195.216.*,已办理,已办理,未交办,0,0,华阴市委书记,咨询,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1642243039, 河南省 三门峡市,,,False,2022-01-14 00:00:00
2,12631053,5585830,873,2,2.0,0,开***,希望领导有个明确解答谢谢 ,货车司机就是这么天天奔波在外，这不我八号到的天津，九号回来辽宁先到的凤城，随后回到沈阳，疫情防控小组给我打过电话核实，公安机关也打电话核实都报备完了，到社区就不行了，什么有核酸不行，健康码不行，告诉我...,1642129083,175.167.157.*,已办理,已办理,未交办,0,0,沈阳市委书记王新伟,投诉,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1642248589, 辽宁省 沈阳市,,,False,2022-01-14 00:00:00
3,12631052,5578055,1737,6,12.0,0,姚***,隔离求助,"书记您好：
   我们是1月1号从南昌到黄骅嘉好粮油，中途在天津火车站中6.00下车，7.01分坐天津到沧州的火车，然后到黄骅的，九号要求居家隔离</...",1642129078,223.104.104.*,已办理,已办理,未交办,0,0,黄骅市委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642389195, 北京市,,,False,2022-01-14 00:00:00
4,12630797,5585640,2375,2,7.0,0,W***,年前开通燃气,居家隔离，临近春节，燃气一直未通，交房半年，华润燃气上个月开通一次再也不来了，打客服无济于事，目前小区三十多户急需要开通燃气。,1642127934,123.52.87.*,已办理,已办理,线下交办,0,0,中牟县委书记,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1642242785, 河南省 郑州市,,,False,2022-01-14 00:00:00
5,12630701,5585640,2375,6,7.0,0,W***,燃气开通,尊敬的领导您好，我是经开第二十五大街绿都东澜岸小区的居民，临近春节，居家隔离，燃气一直未通，拨打燃气公司电话，回复给燃气公司领导反应，...,1642127509,123.52.87.*,已办理,已办理,线下交办,0,0,中牟县委书记,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1642242785, 河南省 郑州市,,,False,2022-01-14 00:00:00
6,12630614,5585627,2494,6,12.0,133,Z***,关于深圳地区务工人员能否返信过年的问题,尊敬的领导，您好，下周即将返乡，深圳龙岗罗湖片区存在高风险地区，但我所处光明区(低风险区)，持48小时核酸证明，并自觉遵守居家隔离做好...,1642127112,113.88.200.*,已办理,已办理,线下交办,0,0,淮滨县委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642148470, 广东省 深圳市,,,False,2022-01-14 00:00:00
7,12630450,2420733,1163,1,12.0,133,W***,关于深圳地区能否回信过年的相关问题咨询,尊敬的领导，您好，临近年关，在深务工的信阳人无比想返乡过年，虽在身在深圳，却一直心系家乡，目前深圳处于中高风险地区，本人在深但不在中高风险地区，请问能否返乡过慢年，是否需要集中<label style...,1642126376,58.251.76.*,办理中,待回复,线下交办,0,1,信阳市委书记蔡松涛,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642148470, 广东省 深圳市,,,False,2022-01-14 00:00:00
8,12630360,5552465,2761,2,2.0,0,W***,防疫咨询电话永远在通话中 ,想打电话咨询一下防疫政策和隔离政策，但电话永远是正在通话中，从早上9:14到10:00，相继打了10多个电话都一样。,1642125996,223.104.204.*,已办理,已办理,未交办,0,0,灵台县委书记,投诉,政务,微信小程序,,,,,0,1,0.0,,,,,,0,1,1642390067, 北京市,,,False,2022-01-14 00:00:00
9,12630267,5585380,574,2,2.0,0,乡***,健康码由绿码变红码，申诉无果,10日当晚被接走集中隔离。查数据时，通行大数据显示未到过中高风险地区。健康320上改码申诉无果，与县疾控联系改码无果。不明健康码变红原...,1642125452,116.6.106.*,已办理,已办理,未交办,0,0,湖南省省长毛伟明,投诉,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1642242466, 广东省 广州市,,,False,2022-01-14 00:00:00
0,12630133,5585388,963,2,12.0,0,古***,酒店自费隔离，费用问题,在天津上学，家在上海，1月7号从天津回上海，当天没有任何新闻说有疫情，所以不是我明知有疫情还硬要回上海，1月9号被强制酒店隔离，总共自...,1642124701,222.67.2.*,已办理,已办理,未交办,0,0,闵行区委书记陈宇剑,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642383929, 上海市,,,False,2022-01-14 00:00:00
1,12630115,2756095,4464,1,2.0,0,甘***,上海奉贤回天水需要集中隔离吗,经过和在上海的老乡和家里人的了解，有人说可以回家正常过年，有人说回家要被集中隔离，说法不一。想着对家乡和家人防疫负责，又想着一年到头了...,1642124569,58.32.191.*,已办理,已办理,未交办,0,0,秦州区委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1642241908, 上海市,,,False,2022-01-14 00:00:00
2,12630101,1244294,2517,1,12.0,133,勿***,坐高铁经停郑州5分钟，未下车，会被隔离吗？,需要集中隔离，还是居家健康监测？,1642124484,114.235.183.*,已办理,已办理,未交办,0,0,汝南县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642148470, 江苏省 徐州市,,,False,2022-01-14 00:00:00
3,12630082,5585345,2052,1,6.0,0,木***,春节返乡,截止2022年1月13日19:00，高新区已经被降为疫情防控低风险区，那么自驾从高新区出发到商州的具体政策是什么，否可以自驾、是否进行隔离</labe...,1642124390,1.83.74.*,已办理,已办理,线下交办,0,1,商州区委书记,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1642241908, 陕西省 西安市,,,False,2022-01-14 00:00:00
4,12629910,5585290,1227,6,2.0,0,今***,寄快递事,一、基本情况本人于2022年1月5日从韩国入境广州，现在广州南海区官窑维也纳酒店隔离。,1642123513,113.107.254.*,已办理,已办理,未交办,0,0,佛山市委书记郑轲,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1642241908, 广东省 深圳市,,,False,2022-01-14 00:00:00
5,12629781,1854593,1217,6,9.0,0,W***,疫情隔离，拒付民工工资,八月份一同事因未戴手套接触医疗拉场导致同宿舍所有人员隔离。期间领导说隔离</labe...,1642122796,223.104.122.*,已办理,已办理,线上交办,0,0,广州市委书记林克庆,求助,三农,微信小程序,,,,,0,1,,,,,,,0,0,1642254527, 北京市,,,False,2022-01-14 00:00:00
6,12629605,4619555,593,2,1.0,0,被***,疫情期间的管控,我是一个在上海上大学的甘肃人，由于疫情防控政策准备不回家，众所周知上海是一个直辖市，但是甘肃省却要所有从上海回去的集中隔离14天，居家...,1642121723,223.167.175.*,已办理,已办理,未交办,0,2,甘肃省委书记尹弘,投诉,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642383929, 上海市,,,False,2022-01-14 00:00:00
7,12629556,4802423,998,1,12.0,0,W***,关于疫情防控的问题,服务对象是阜宁居民，17号乘坐高铁去上海看病，上海站在静安区，医院在上海仁济医院北院，回阜宁后是否需要隔离，是居家<label sty...,1642121418,223.104.158.*,已办理,已一次评价,未交办,0,0,盐城市市长周斌,咨询,医疗,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642335929, 北京市,,,False,2022-01-14 00:00:00
8,12629464,4811578,998,1,12.0,0,W***,关于隔离问题,现在从上海浦东新区返回盐城，是否需要隔离。,1642120766,39.144.151.*,已办理,已一次评价,未交办,0,0,盐城市市长周斌,咨询,医疗,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642335938, 北京市,,,False,2022-01-14 00:00:00
9,12629178,4483839,559,5,11.0,0,一***,建议疫情期间企业的考勤天数统一制定,本来本月可以正常工作考勤，因隔离家导致考勤天数明显不足，企业而且将年休假抵掉，对员工的各项福利造成极大的影响，各企业对待疫情考勤的方式...,1642118556,61.175.246.*,已办理,已办理,未交办,0,0,浙江省委书记袁家军,建言,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1642335230, 浙江省 绍兴市,,,False,2022-01-14 00:00:00
0,12629098,5582543,2403,1,6.0,133,小***,疫情能回家吗,目前本人在低风险区，核酸阴性，行程卡绿码，健康宝绿码，想问一下这样的情况回到平顶山市湛河区需要隔离吗？一路上是坐高铁回家,1642118035,27.128.25.*,已办理,已办理,线下交办,0,0,湛河区委书记,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1642148470, 河北省 石家庄市,,,False,2022-01-13 00:00:00
1,12629047,3747002,789,2,7.0,0,j***,远洋万和城疫情防控期间，供暖温度低,疫情防控期间，全体成员居家隔离了，远洋万和供暖温度低，去年冬天就低，今年更低，年年都低。屋内17-20度。,1642117574,111.31.19.*,已办理,已办理,未交办,0,0,西青区委书记李清,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1642240331, 天津市,,,False,2022-01-13 00:00:00
2,12628339,5584796,1375,6,6.0,129,何***,西安凤城十路开车回富平县,我现在在未央区凤城十路，这里是低风险地区开车回富平，需要集中隔离吗，如果需要隔离</...,1642098440,36.44.166.*,已办理,已办理,未交办,0,0,渭南市委书记王琳,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 陕西省 西安市,,,False,2022-01-13 00:00:00
3,12628297,5579325,1367,6,12.0,129,q***,西安一码通被赋黄码,因为回咸阳做核酸用的是陕西健康码，回咸阳后在家14天居家隔离。隔离期...,1642096397,106.44.25.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642143204, 湖南省 长沙市,,,False,2022-01-13 00:00:00
4,12628292,5584784,2054,6,2.0,129,Z***,从咸阳秦都区回山阳县,请安排点对点接送相关工作，并且需要询问是否需要自费集中隔离的相关事项。,1642096199,123.139.130.*,已办理,已办理,未交办,0,0,山阳县委书记,求助,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 陕西省 西安市,,,False,2022-01-13 00:00:00
5,12628241,5584746,1367,2,2.0,129,B***,流调研判,2022年1月5日下午接到流调电话通知要集中隔离。,1642094457,113.200.205.*,已办理,已办理,未交办,0,2,西安市委书记方红卫,投诉,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 陕西省 西安市,,,False,2022-01-13 00:00:00
6,12628233,5584751,2036,1,1.0,129,小***,回绥德,"放假回绥德还需要自费集中隔离吗？
询问榆林市疫情防控结果是居家隔离即...",1642094066,113.200.185.*,已办理,已办理,未交办,0,1,绥德县委书记,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 陕西省 西安市,,,False,2022-01-13 00:00:00
7,12628150,2461603,1373,2,1.0,129,H***,秦都区疫情防控,向咸阳市疫情防控指挥部咨询，对方明确表示抵达咸阳后不需要隔离。然而，秦都区渭西办某社区工作人员以秦都区政策要求，需要进行14天居家<l...,1642091613,223.104.40.*,已办理,已办理,未交办,0,0,咸阳市委书记夏晓中,投诉,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 北京市,,,False,2022-01-13 00:00:00
8,12628108,5584615,3209,6,6.0,0,喻***,请求返乡,本人是加义镇高塅村村民，在2021年12月19日到达陕西省西安市西咸新区沣西新城钓台街道办西张二村六组务工，由于疫情原因在23号就已封控至今，隔离</...,1642090957,223.104.205.*,已办理,已办理,未交办,0,0,平江县委书记,求助,交通,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642239704, 北京市,,,False,2022-01-13 00:00:00
2,12627838,5584311,1367,2,12.0,129,童***,产妇和新生儿居家隔离的求助,2022年1月13日12时许，接到长安区疫情指挥部电话1832996****称，因为1月1日下午17时许有新冠确诊病例到医院医院陪产，航天基地疫情指挥部发函把我媳妇和孩子确诊为B类接触者，所以需要集中...,1642087914,36.23.158.*,已办理,已办理,未交办,0,1,西安市委书记方红卫,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642143204, 浙江省 杭州市,,,False,2022-01-13 00:00:00
3,12627769,5584424,2095,6,1.0,0,隔***,隔离酒店入住求助,回到国内非常欣喜，因为所剩工资不多，下机时特地向安排隔离酒店的同志多次报告了我的个人处境和诉求，希望安排到不要太奢华的酒店，目前是被分...,1642087432,183.252.1.*,已办理,已办理,未交办,0,0,湖里区委书记,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642338645, 福建省,,,False,2022-01-13 00:00:00
4,12627512,5584430,2510,1,1.0,0,W***,春节回家,健康码行程码都是绿色，但是因为所在城市有中风险地区，所以行程码上带有*号，我想问一下带*号春节能否回去，是否要隔离等相关政策，谢谢。,1642085662,112.97.80.*,已办理,已办理,未交办,0,0,沈丘县委书记,咨询,治安,微信小程序,,,,,0,1,,,,,,,0,0,1642239046, 广东省 深圳市,,,False,2022-01-13 00:00:00
5,12627432,5584367,1377,1,14.0,129,h***,西安中转影响防控政策吗？,从咸阳返回延安，在西安中转需要隔离吗？居家隔离还是集中<label ...,1642085161,111.21.65.*,已办理,已办理,线下交办,0,0,延安市委书记赵刚,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1642143161, 北京市,,,False,2022-01-13 00:00:00
6,12627014,5583031,593,5,6.0,125,天***,关于疫情防控体系,为何只要是西安市回家就需要集中隔离？个人建议，对于低风险地区返家，可以居家隔离</l...,1642082944,117.22.141.*,已办理,已办理,未交办,0,0,甘肃省委书记尹弘,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1642296471, 陕西省 西安市,,,False,2022-01-13 00:00:00
7,12626956,2879815,1368,2,1.0,129,艾***,工作人员的工资,询问参与疫情防控工作，看管被隔离的人员，每天的工资是多少钱？工作结束后隔离</lab...,1642082691,117.136.87.*,待回复,待回复,未交办,0,0,西安市市长李明远,投诉,治安,微信小程序,,,,,0,1,0.0,,,,,,0,1,1642143161, 北京市,,,False,2022-01-13 00:00:00
8,12626836,5311546,2052,1,2.0,129,s***,请问莲湖区人员回商州区的政策是什么？,截止2022年1月13日19:00，莲湖区已经被降为疫情防控低风险区，那么自驾从莲湖区出发到商州的具体政策是什么，否可以自驾、是否进行隔离</labe...,1642082019,36.44.123.*,已办理,已办理,线下交办,0,1,商州区委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1642143161, 陕西省 西安市,,,False,2022-01-13 00:00:00
9,12626507,0,591,6,6.0,129,匿***,铜川市的疫情防控,铜川市卫健办回复是西安市全部视为中高风险地区，返铜全部需要自费集中隔离。,1642080338,47.93.49.*,已办理,已办理,未交办,0,1,陕西省委书记刘国中,求助,交通,人民日报,,,,,0,1,,,,,,,0,0,1642143161,热心网友,,,False,2022-01-13 00:00:00
0,12626459,5583987,825,5,12.0,0,W***,风险区返乡人员不应该去村委会报备,自武汉新冠病毒发生以后，要求中高风险区返乡人员到村委会报备，在隔离。我认为村委会成为了疫情防控最危险的地方，一但出现村委会就是传播点。...,1642080060,101.22.142.*,已办理,已办理,线下交办,0,0,衡水市委书记吴晓华,建言,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1642238099, 河北省 衡水市,,,False,2022-01-13 00:00:00
1,12626171,5583812,591,6,6.0,129,简***,渭南市临渭区,渭南市临渭区要求对西安市所有人员返回临渭区一律集中隔离14天。,1642078720,123.139.74.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1642143161, 陕西省 西安市,,,False,2022-01-13 00:00:00
2,12626135,1971562,591,6,12.0,129,春***,宁波回安康,宁波回安康是否要自费集中隔离？首先，宁波是个大市，而且分了好几个区，好几个县，而且我们所在的县是低风险区，并且有的已到家四五天了。希望...,1642078550,39.188.206.*,已办理,已办理,未交办,0,0,陕西省委书记刘国中,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1642143161, 浙江省 宁波市,,,False,2022-01-13 00:00:00
3,12625982,5583673,2175,1,2.0,0,a***,被不合理隔离,我向社区报备后社区却将我送来集中隔离，我觉得很不合理。因为这样的话所有途径郑州东站的列车旅客都需要<label style='colo...,1642077690,117.136.74.*,已办理,已办理,线下交办,0,0,蔡甸区委书记,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1642237668, 北京市,,,False,2022-01-13 00:00:00
4,12625979,5583720,1375,1,2.0,129,穿***,关于解除医学观察时间的咨询,我是一名被隔离在合阳县三合大酒店的一名学生，从2021年12月28日到三合大酒店进行...,1642077673,117.37.195.*,已办理,已办理,未交办,0,0,渭南市委书记王琳,咨询,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1642143161, 陕西省 西安市,,,False,2022-01-13 00:00:00
5,12625956,5583780,2453,6,12.0,133,Z***,就医求助,我是禹州市安庄路鼎盛时代小区居民，居家隔离，我妈在磨街上班回不来，我爸在火龙老家也出不来，自己带两个孩子，一个六岁，一个三个多月，小的...,1642077583,61.158.149.*,待回复,待回复,未交办,0,0,禹州市委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642235557, 河南省 开封市,,,False,2022-01-13 00:00:00
6,12625529,5583540,1367,1,12.0,129,越***,B类密接隔离政策,我单元因12.29号确诊一例(此人在20日已作为密接被隔离，之后都不在小区)，1.1日下午6点我们整栋单元到长安区西北饭店<label...,1642075306,125.76.180.*,已办理,已一次评价,未交办,0,0,西安市委书记方红卫,咨询,医疗,手机浏览器,,,,,0,1,,,1.6667,1.0,1.0,3.0,0,0,1642143161, 陕西省 西安市,,,False,2022-01-13 00:00:00
7,12625458,5583430,2448,1,12.0,133,曹***,从国外回濮阳隔离多少天？,在北京隔离21天自费，在濮阳隔离7天自费，回家<label styl...,1642074810,223.89.35.*,已办理,已办理,未交办,0,0,濮阳县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642235334, 河南省 新乡市,,,False,2022-01-13 00:00:00
8,12625434,4656793,3482,1,1.0,0,S***,非中高风险地区返乡过年需自费隔离是否合理？,但是我家所在地徐岭镇衣屯村不让过年回家，说回去要自费隔离，请问这种非中高风险地区返乡过年需要<label style='color:r...,1642074674,111.30.215.*,已办理,已办理,未交办,0,0,庄河市委书记,咨询,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1642235334, 天津市,,,False,2022-01-13 00:00:00
9,12625122,1793114,2004,1,6.0,129,长***,咨询西安低风险返潼政策,我是一名在西安打工的潼关人，受疫情影响，一直在西安新城区居家隔离，期间做了10多次核酸检测均为阴性。,1642072834,111.18.133.*,已办理,已一次评价,未交办,0,0,潼关县委书记,咨询,交通,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1642143161, 北京市,,,False,2022-01-13 00:00:00
0,12625108,2697615,1029,1,12.0,0,飞***,合肥14+7+7的隔离政策到底怎么理解和落实,从政府新闻网站上了解到我省对入境来（回）皖人员实行“14+7+7”健康管理，确保第一入境地隔离期满后，属地落实7天集中<label s...,1642072722,101.83.65.*,已办理,已办理,未交办,0,0,合肥市委书记虞爱华,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642235334, 上海市,,,False,2022-01-13 00:00:00
1,12625076,5015610,591,1,2.0,129,冰***,我想回家,这月十一号允许无业滞留人员回家，我问了白水县防疫政策，县上说，只要是西安和咸阳回的全部到县隔离点集中<label style='col...,1642072411,117.136.87.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1642143161, 北京市,,,False,2022-01-13 00:00:00
2,12625019,5583317,781,2,12.0,0,芃***,隔离酒店,我是一名落地天津的回国旅客，于2021年12月30日抵达天津滨海机场，18点左右入住天津滨海新区泰仕登国际酒店。酒店收了我们第15个晚上住宿和晚餐及第二天早餐费用（共计360元/人），但同航班其他酒店...,1642072054,117.136.55.*,已办理,已办理,未交办,0,1,滨海新区区委书记连茂君,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642235000, 北京市,,,False,2022-01-13 00:00:00
3,12624980,5583224,1383,2,12.0,129,没***,酒店收费的问题反映,这次疫情我从外省回来，响应安康市要求进行集中隔离，全程自费，在高新区的君路莱酒店隔离...,1642071682,113.201.200.*,已办理,已办理,未交办,0,0,安康市委书记,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642143161, 陕西省 西安市,,,False,2022-01-13 00:00:00
4,12624540,5534254,1369,1,12.0,129,简***,能否合理安排返乡人员隔离政策,我所在的陕西咸阳秦都区一直都处于低风险地区，现在政府允许有序返乡，但是铜川的隔离政策属实有些不太合适。,1642068873,123.139.209.*,已办理,已办理,线下交办,0,1,铜川市委书记樊维斌,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1642125738, 陕西省 咸阳市,,,False,2022-01-13 00:00:00
5,12624524,4149559,1289,6,6.0,0,小***,外贸海员入境隔离问题,我是外贸船员，自离岗已在海上连续航行14天，1月3日入境后已在青岛酒店隔离9天。核酸血清均检测正常，并且青岛防控中心已开具<label...,1642068753,112.6.125.*,已办理,已一次评价,未交办,0,0,成都市委书记施小琳,求助,交通,客户端,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1642234517, 山东省 潍坊市,,,False,2022-01-13 00:00:00
6,12624507,3582635,542,6,7.0,0,熊***,天津云房时代公寓管理有限公司疫情期间不退押金,导致目前隔离，并且情况非常不好。不知什么时候可以出去继续使用。3. 与销售人员说  由于疫情原因， 属于不可抗力因素，希望可以退还押金...,1642068643,39.144.81.*,已办理,已办理,线上交办,0,0,天津市市长廖国勋,求助,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1642234517, 北京市,,,False,2022-01-13 00:00:00
7,12624486,2103265,1137,1,1.0,0,医***,省外非中高风险地区回开封需要隔离吗？,"省外非中高风险地区回开封需要什么，要不要隔离？
省外从郑州东站转车回开封需要隔离</...",1642068494,61.242.134.*,已办理,已办理,未交办,0,0,开封市委书记高建军,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1642234517, 江西省,,,False,2022-01-13 00:00:00
